SPECIES,LATITUDE,LONGITUDE
KANGAROO,-35.2435728,148.9860646
KANGAROO,-35.36380937,149.167372
KANGAROO,-35.41734043,149.1445799
KANGAROO,-35.19141441,149.0956059
KANGAROO,-35.37140706,149.0923327
KANGAROO,-35.19109989,149.1255134
KANGAROO,-35.15657875,149.1431539
KANGAROO,-35.39209143,149.1089918
KANGAROO,-35.4409269,149.0872685
KANGAROO,-35.26870949,149.1463296
KANGAROO,-35.37493242,149.0495148
KANGAROO,-35.4495441,149.1302366
KANGAROO,-35.2239685,149.1314235
KANGAROO,-35.19836365,149.0914161
KANGAROO,-35.36359632,149.0498836
KANGAROO,-35.34371236,149.1145048
KANGAROO,-35.43491302,149.0806604
KANGAROO,-35.35605168,149.0766243
KANGAROO,-35.29591017,149.1777078
KANGAROO,-35.38525421,149.0955933
KANGAROO,-35.35074816,149.1522679
KANGAROO,-35.26215482,149.1495368
KANGAROO,-35.22350365,149.1958353
KANGAROO,-35.44590405,149.0937311
KANGAROO,-35.45667251,149.0972546
KANGAROO,-35.25181955,149.1494726
KANGAROO,-35.18908188,149.016243
KANGAROO,-35.17333985,149.0617665
KANGAROO,-35.390937,149.1020171
KANGAROO,-35.40314065,149.0624548
KANGAROO,-35.43932798,149.0824569
KANGAROO,-35.40202092,149.1487166
KANGAROO,-35.34198296,149.1630629
KANGAROO,-35.32502818,149.1646446
KANGAROO,-35.37189877,149.1687062
KANGAROO,-35.40971189,149.1347548
WALLAROO,-35.35284103,149.0353684
KANGAROO,-35.42146856,149.0954913
KANGAROO,-35.20888094,149.1990901
KANGAROO,-35.27287808,149.07567
KANGAROO,-35.4451473,149.1133017
KANGAROO,-35.28844238,149.1275948
KANGAROO,-35.41215673,149.0612217
KANGAROO,-35.24037559,149.1924162
WALLAROO,-35.40116536,149.0598868
KANGAROO,-35.34955565,149.1638272
KANGAROO,-35.33712101,149.121575
KANGAROO,-35.27713799,149.0776458
KANGAROO,-35.38366707,149.1726026
KANGAROO,-35.21212953,149.0963059
KANGAROO,-35.14988083,149.1186126
KANGAROO,-35.32704468,149.032138
KANGAROO,-35.44028011,149.0878664
KANGAROO,-35.44032499,149.0881261
KANGAROO,-35.38231284,149.0955676
KANGAROO,-35.17948805,149.1446247
KANGAROO,-35.21601404,149.1931966
KANGAROO,-35.21255129,149.1888054
KANGAROO,-35.30890628,149.0937824
KANGAROO,-35.3964725,149.1547291
KANGAROO,-35.23164368,149.1451973
KANGAROO,-35.44032745,149.1281896
KANGAROO,-35.33615455,149.1620099
KANGAROO,-35.36119739,149.1088814
KANGAROO,-35.36716689,149.1681002
KANGAROO,-35.37613113,149.1696149
KANGAROO,-35.37920473,149.1814107
KANGAROO,-35.38447775,149.1720087
KANGAROO,-35.39426975,149.1409252
KANGAROO,-35.43935986,149.0891243
KANGAROO,-35.44010399,149.0880518
KANGAROO,-35.44372604,149.0828261
KANGAROO,-35.3893021,149.1336119
KANGAROO,-35.4461129,149.1240533
KANGAROO,-35.37885919,149.1152324
KANGAROO,-35.35030415,149.1030811
KANGAROO,-35.38535102,149.1710715
KANGAROO,-35.39779236,149.1533582
KANGAROO,-35.33806768,149.1024156
KANGAROO,-35.3439427,149.1967951
KANGAROO,-35.36057716,149.0714218
KANGAROO,-35.42468292,149.1044387
WALLABY,-35.27163863,149.141571
KANGAROO,-35.24459831,149.0906061
KANGAROO,-35.24496629,149.1109389
KANGAROO,-35.32134366,149.2147555
KANGAROO,-35.34513383,149.1629635
KANGAROO,-35.38230997,149.0955212
KANGAROO,-35.35899811,149.1125835
WALLABY,-35.24821181,149.048545
KANGAROO,-35.1567588,149.154726
KANGAROO,-35.32467795,149.0597136
KANGAROO,-35.2772109,149.0870741
KANGAROO,-35.28512407,149.1134415
KANGAROO,-35.40885851,149.1249284
KANGAROO,-35.37300223,149.0658772
KANGAROO,-35.21447282,149.1873961
KANGAROO,-35.18566933,149.0924773
KANGAROO,-35.38528912,149.0952706
KANGAROO,-35.38602127,149.091362
KANGAROO,-35.20959377,149.1078127
KANGAROO,-35.29074315,149.1698794
KANGAROO,-35.28967251,149.1693086
KANGAROO,-35.26829171,149.1464032
KANGAROO,-35.23327668,149.1938185
KANGAROO,-35.15555216,149.1429131
KANGAROO,-35.40915661,149.1242285
KANGAROO,-35.27857111,149.0817374
KANGAROO,-35.21282242,149.0860675
KANGAROO,-35.20836377,149.1928642
KANGAROO,-35.28765768,149.1643185
KANGAROO,-35.30460215,149.0318719
KANGAROO,-35.29183165,149.1703003
KANGAROO,-35.29293263,149.171064
KANGAROO,-35.37310002,149.0625372
KANGAROO,-35.39413653,149.1407735
KANGAROO,-35.37742128,149.1336591
KANGAROO,-35.27728908,149.0779911
KANGAROO,-35.2745274,149.0757554
KANGAROO,-35.45968708,149.0997756
KANGAROO,-35.23398507,149.0881266
KANGAROO,-35.34574976,149.1168256
KANGAROO,-35.34592364,149.1173642
KANGAROO,-35.34581819,149.1107525
KANGAROO,-35.3724538,149.050172
KANGAROO,-35.25121743,149.1930411
KANGAROO,-35.22497946,149.143833
KANGAROO,-35.36099642,149.0674145
KANGAROO,-35.29392042,148.995172
KANGAROO,-35.25761578,149.1548313
KANGAROO,-35.41494918,149.0619149
KANGAROO,-35.38937535,149.134329
KANGAROO,-35.34472121,149.1249436
KANGAROO,-35.39277682,149.1034136
KANGAROO,-35.26854012,149.1474906
KANGAROO,-35.25608451,149.1546292
KANGAROO,-35.21833177,149.1309208
KANGAROO,-35.2145541,149.1956367
KANGAROO,-35.21216375,149.1471003
KANGAROO,-35.15514293,149.1557909
KANGAROO,-35.21612157,149.192948
KANGAROO,-35.39660156,149.155513
KANGAROO,-35.45283485,149.0806147
KANGAROO,-35.34770445,149.1382505
KANGAROO,-35.2728312,149.088016
KANGAROO,-35.20887083,149.1916348
KANGAROO,-35.31718831,149.1318128
KANGAROO,-35.26169895,149.1875111
KANGAROO,-35.38209231,149.0946061
KANGAROO,-35.35526907,149.0697924
KANGAROO,-35.17876521,149.0699024
KANGAROO,-35.17874767,149.0693016
KANGAROO,-35.2143082,149.1137619
KANGAROO,-35.35590162,149.0977351
KANGAROO,-35.38519233,149.0955657
KANGAROO,-35.26059821,149.1870956
KANGAROO,-35.26057504,149.1870876
KANGAROO,-35.21964571,149.0582022
KANGAROO,-35.38874022,149.1634801
KANGAROO,-35.22145164,149.1757082
KANGAROO,-35.23755886,149.1698273
KANGAROO,-35.32727984,149.1131555
KANGAROO,-35.23325771,149.1663451
KANGAROO,-35.32650865,149.0138394
KANGAROO,-35.22804573,149.1447249
KANGAROO,-35.21816209,149.1967389
KANGAROO,-35.21885971,149.1305207
KANGAROO,-35.20783068,149.132151
KANGAROO,-35.32816862,149.1138065
KANGAROO,-35.25321654,149.0948182
KANGAROO,-35.21980491,149.0980533
KANGAROO,-35.21881981,149.1305564
KANGAROO,-35.34212092,149.096198
KANGAROO,-35.27816162,149.1450567
KANGAROO,-35.39791333,149.1533071
KANGAROO,-35.45372543,149.1299117
KANGAROO,-35.47584356,149.1430475
KANGAROO,-35.47620044,149.1433243
KANGAROO,-35.27012186,149.1871187
0,-35.26433028,149.1870738
WALLAROO,-35.38561853,149.1208023
RED NECKED WALLABY,-35.27940965,149.0815502
KANGAROO,-35.2728675,149.0597563
KANGAROO,-35.26093673,149.0302384
KANGAROO,-35.2185097,149.1307809
KANGAROO,-35.22804188,149.1236667
KANGAROO,-35.22147317,149.0275387
KANGAROO,-35.40627029,149.1397344
KANGAROO,-35.31128245,149.1994125
KANGAROO,-35.25996702,149.094859
KANGAROO,-35.44544146,149.092548
KANGAROO,-35.46587445,149.1076719
KANGAROO,-35.23707775,149.0770242
KANGAROO,-35.28276663,149.1759354
KANGAROO,-35.23416618,149.0891633
KANGAROO,-35.32841851,149.0945879
KANGAROO,-35.22174432,149.1349252
KANGAROO,-35.22093507,149.1299688
KANGAROO,-35.25107068,149.159818
KANGAROO,-35.21392667,149.1467513
KANGAROO,-35.30324875,149.1248631
KANGAROO,-35.31269929,149.104406
KANGAROO,-35.32110192,149.0618758
KANGAROO,-35.34798443,149.1234724
KANGAROO,-35.34793478,149.1243048
KANGAROO,-35.4534257,149.1160376
KANGAROO,-35.24341943,149.1152128
KANGAROO,-35.39914,149.1334498
KANGAROO,-35.24347522,149.1116315
KANGAROO,-35.1893118,149.079725
KANGAROO,-35.3746476,149.0928971
KANGAROO,-35.25459947,149.0928328
KANGAROO,-35.31168588,149.1095175
KANGAROO,-35.28321811,149.1077781
KANGAROO,-35.30934795,149.0617989
KANGAROO,-35.2350482,149.1953027
KANGAROO,-35.27280908,149.0762141
KANGAROO,-35.3765636,149.1334704
KANGAROO,-35.39228306,149.1377621
KANGAROO,-35.32686575,149.0199409
KANGAROO,-35.32351945,149.2195681
KANGAROO,-35.27854785,149.0868524
KANGAROO,-35.22369211,149.1677054
KANGAROO,-35.38591246,149.0970025
KANGAROO,-35.28412243,149.0853365
WALLAROO,-35.26792324,149.0870194
KANGAROO,-35.30589638,149.1861068
KANGAROO,-35.32359634,149.2197195
KANGAROO,-35.27737566,149.0788316
KANGAROO,-35.24466294,149.1104124
KANGAROO,-35.2759619,149.0701905
KANGAROO,-35.46321829,149.1097522
KANGAROO,-35.19890728,149.0762868
KANGAROO,-35.34135533,149.1603673
KANGAROO,-35.30204472,149.1540979
KANGAROO,-35.43639988,149.1208979
KANGAROO,-35.37254138,149.1699699
KANGAROO,-35.32780547,149.0952266
KANGAROO,-35.2500261,149.0764208
KANGAROO,-35.33711695,149.1213981
KANGAROO,-35.27116183,149.1148704
KANGAROO,-35.27410623,149.0878536
KANGAROO,-35.27684055,149.0869015
KANGAROO,-35.27929069,149.0865688
KANGAROO,-35.21782212,149.131153
KANGAROO,-35.38936777,149.1133542
KANGAROO,-35.39249795,149.1083052
KANGAROO,-35.31704553,149.1112524
KANGAROO,-35.3996947,149.1499699
KANGAROO,-35.29519461,149.0711711
KANGAROO,-35.29422767,149.0717755
KANGAROO,-35.20526206,149.1795182
KANGAROO,-35.32120926,149.1167127
KANGAROO,-35.44102134,149.0872161
KANGAROO,-35.43317692,149.126543
KANGAROO,-35.38888107,149.1323163
KANGAROO,-35.21266682,149.1323177
KANGAROO,-35.16025485,149.0617409
KANGAROO,-35.16655135,149.0603492
KANGAROO,-35.33010319,149.0633418
KANGAROO,-35.29049433,149.1697507
KANGAROO,-35.34364955,149.1631013
KANGAROO,-35.22860358,149.1543238
KANGAROO,-35.22855038,149.1543409
WALLABY,-35.29177521,149.1815838
KANGAROO,-35.1580192,149.147116
KANGAROO,-35.4308067,149.1293439
KANGAROO,-35.46344113,149.1095474
WALLAROO,-35.1918803,149.0178482
KANGAROO,-35.39533916,149.1401884
KANGAROO,-35.31933743,149.1132329
KANGAROO,-35.31192651,149.0620863
RED NECKED WALLABY,-35.3063893,149.0622746
KANGAROO,-35.25311166,149.0262751
KANGAROO,-35.40774477,149.1372391
KANGAROO,-35.37254847,149.0514643
KANGAROO,-35.3147108,149.0322797
KANGAROO,-35.44524587,149.1119007
KANGAROO,-35.26009705,149.147792
KANGAROO,-35.3889431,149.0310045
KANGAROO,-35.34546007,149.1142034
WALLAROO,-35.28127018,149.0862545
KANGAROO,-35.21714062,149.1829111
KANGAROO,-35.34039362,149.1635486
KANGAROO,-35.21707053,149.1831054
KANGAROO,-35.2171923,149.1829235
KANGAROO,-35.21722744,149.1830177
KANGAROO,-35.40635667,149.1394864
KANGAROO,-35.30983777,149.0619875
KANGAROO,-35.18728834,149.0781025
KANGAROO,-35.21179399,149.0483269
KANGAROO,-35.27901856,149.0834602
KANGAROO,-35.31329243,149.102454
KANGAROO,-35.36135899,149.1669141
KANGAROO,-35.38058121,149.0569872
KANGAROO,-35.31237843,149.0855825
KANGAROO,-35.40688089,149.103616
WALLABY,-35.25997511,149.1021456
KANGAROO,-35.21172325,148.9914689
KANGAROO,-35.4406873,149.0873696
KANGAROO,-35.30570318,149.1729446
KANGAROO,-35.23031616,149.1969082
KANGAROO,-35.27258373,149.0883143
KANGAROO,-35.22288727,149.1702463
KANGAROO,-35.27790136,149.0866418
KANGAROO,-35.27454325,149.0875737
KANGAROO,-35.21978883,149.1794609
KANGAROO,-35.44615298,149.1091652
KANGAROO,-35.30999,149.1213087
KANGAROO,-35.27937053,149.0864172
KANGAROO,-35.35863112,149.0928487
KANGAROO,-35.25336472,149.1622499
KANGAROO,-35.30546328,149.0587804
KANGAROO,-35.17804335,149.0802003
KANGAROO,-35.24041625,149.0920467
KANGAROO,-35.17908753,149.0786238
KANGAROO,-35.28318918,149.0411322
KANGAROO,-35.22310335,149.1264896
WALLAROO,-35.3725409,149.0575421
KANGAROO,-35.21449752,149.1888537
KANGAROO,-35.31722887,149.1116959
KANGAROO,-35.28081595,149.0864883
KANGAROO,-35.22902409,149.1966049
WALLAROO,-35.27206909,149.1320007
KANGAROO,-35.29225546,149.17052
KANGAROO,-35.27090517,149.076033
KANGAROO,-35.36168998,149.0411146
WALLAROO,-35.27435698,149.1304133
WALLAROO,-35.27417098,149.1305212
KANGAROO,-35.34047114,149.1651182
KANGAROO,-35.30361089,149.1824139
KANGAROO,-35.20953437,149.0838413
KANGAROO,-35.27559767,149.0758949
KANGAROO,-35.24654247,149.0660742
KANGAROO,-35.47132635,149.1070715
KANGAROO,-35.44666523,149.09257
KANGAROO,-35.25155009,149.1476621
KANGAROO,-35.37852169,149.0936164
KANGAROO,-35.37852953,149.0936004
KANGAROO,-35.38601061,149.1694899
KANGAROO,-35.40493188,149.1427569
KANGAROO,-35.21318443,149.1807675
KANGAROO,-35.22661842,149.1591589
KANGAROO,-35.27385569,149.195301
KANGAROO,-35.23540255,149.1946776
KANGAROO,-35.17315354,149.0612219
KANGAROO,-35.17271443,149.0612313
KANGAROO,-35.17582755,149.0641275
KANGAROO,-35.15251418,149.1183539
KANGAROO,-35.15240467,149.117151
KANGAROO,-35.29176683,149.1815883
KANGAROO,-35.20477969,149.1965849
KANGAROO,-35.21249247,149.1766329
KANGAROO,-35.32351175,149.2402401
KANGAROO,-35.37593605,149.0568798
KANGAROO,-35.1985081,149.1312808
KANGAROO,-35.22530707,149.1438551
KANGAROO,-35.31984549,149.190485
KANGAROO,-35.34293317,149.06757
KANGAROO,-35.260152,149.0959477
KANGAROO,-35.20217195,149.0622745
KANGAROO,-35.24402245,149.1454766
KANGAROO,-35.30323959,149.1252289
KANGAROO,-35.25140091,149.0263899
KANGAROO,-35.26879729,149.0367047
KANGAROO,-35.20594663,149.0803683
KANGAROO,-35.31280462,149.1083825
KANGAROO,-35.32361376,149.1344347
KANGAROO,-35.38355129,149.1191259
KANGAROO,-35.39503036,149.1422851
KANGAROO,-35.38386678,149.0982112
KANGAROO,-35.27989136,149.1452086
KANGAROO,-35.25014256,149.0769537
KANGAROO,-35.20248951,149.1841176
KANGAROO,-35.41508255,149.1009123
KANGAROO,-35.32695938,149.0359084
KANGAROO,-35.32680927,149.0904411
KANGAROO,-35.31379307,149.1010771
KANGAROO,-35.26407992,149.0743727
KANGAROO,-35.31627595,149.1684327
KANGAROO,-35.31276648,149.1689229
KANGAROO,-35.33827654,149.1617462
KANGAROO,-35.32822793,149.1597781
KANGAROO,-35.21982967,149.1956183
KANGAROO,-35.20592751,149.199864
KANGAROO,-35.2604526,149.1058298
KANGAROO,-35.21191583,149.048145
KANGAROO,-35.31368146,149.0624801
KANGAROO,-35.19849565,149.1312381
KANGAROO,-35.34688062,149.1630578
KANGAROO,-35.34771097,149.1255136
KANGAROO,-35.27681839,149.0870964
KANGAROO,-35.2953008,149.0008031
KANGAROO,-35.22227743,149.1207434
KANGAROO,-35.28536261,149.0916993
KANGAROO,-35.27395685,149.0880706
KANGAROO,-35.27082774,149.0879981
KANGAROO,-35.22859043,149.1959692
KANGAROO,-35.20641157,149.195017
KANGAROO,-35.23904601,149.2032023
KANGAROO,-35.35428728,149.1005204
KANGAROO,-35.20517326,149.1999829
KANGAROO,-35.21276907,149.1838362
KANGAROO,-35.37469024,149.1699512
KANGAROO,-35.3362615,149.0038836
KANGAROO,-35.3200057,149.2057603
KANGAROO,-35.3228519,149.2185842
KANGAROO,-35.32167705,149.2167322
KANGAROO,-35.33433458,149.2392751
KANGAROO,-35.32085484,149.2133726
KANGAROO,-35.416225,149.0629702
KANGAROO,-35.42703058,149.0830361
KANGAROO,-35.26425177,149.1953828
KANGAROO,-35.25221827,149.1002302
KANGAROO,-35.26788031,149.0484736
KANGAROO,-35.39200214,149.1086274
KANGAROO,-35.19230985,149.1507209
KANGAROO,-35.205145,149.2002546
KANGAROO,-35.30557498,149.1284523
KANGAROO,-35.34665715,149.1194706
KANGAROO,-35.40875948,149.1449578
KANGAROO,-35.31913963,149.1134479
KANGAROO,-35.25299079,149.1250835
KANGAROO,-35.32078212,149.1391711
KANGAROO,-35.42273443,149.1030361
KANGAROO,-35.23404739,149.195125
KANGAROO,-35.43585208,149.0980164
KANGAROO,-35.433704,149.1260592
KANGAROO,-35.3417695,149.1587875
KANGAROO,-35.3717103,149.0562671
KANGAROO,-35.39107192,149.1110147
KANGAROO,-35.28714044,149.1834448
0,-35.26243169,149.187042
KANGAROO,-35.28574729,149.1668618
KANGAROO,-35.34539878,149.1149494
KANGAROO,-35.34344452,149.0676306
KANGAROO,-35.46025922,149.1050822
KANGAROO,-35.22457012,149.1438262
KANGAROO,-35.3469728,149.1969254
KANGAROO,-35.2738599,149.0757732
KANGAROO,-35.39296612,149.1071684
KANGAROO,-35.32317175,149.1668768
KANGAROO,-35.32308647,149.1669792
KANGAROO,-35.30002568,149.009022
KANGAROO,-35.32379422,149.0640535
KANGAROO,-35.24538324,149.1906096
KANGAROO,-35.21576875,149.1923605
KANGAROO,-35.18294496,149.0917681
KANGAROO,-35.34556598,149.1116088
KANGAROO,-35.22181892,149.1747184
KANGAROO,-35.27210552,149.0758301
KANGAROO,-35.27463818,149.0759542
KANGAROO,-35.23740811,149.0888808
KANGAROO,-35.29774526,149.0343934
KANGAROO,-35.44065788,149.0878027
KANGAROO,-35.25232763,149.151039
KANGAROO,-35.16165528,149.0612944
KANGAROO,-35.19265923,149.0843911
KANGAROO,-35.19792818,149.0909901
KANGAROO,-35.32847863,149.04369
KANGAROO,-35.30618116,149.1212353
KANGAROO,-35.37001455,149.1674501
KANGAROO,-35.2769285,149.0768132
KANGAROO,-35.25410495,149.0259813
KANGAROO,-35.26681263,149.0345322
KANGAROO,-35.26976617,149.0424519
KANGAROO,-35.26933333,149.0449309
KANGAROO,-35.2647246,149.0556845
WALLAROO,-35.21791238,149.1382814
KANGAROO,-35.39156244,149.1027316
KANGAROO,-35.27710734,149.077544
KANGAROO,-35.34935059,149.0960866
KANGAROO,-35.3282819,149.057936
KANGAROO,-35.27316336,149.0610651
WALLAROO,-35.23737272,149.0655353
KANGAROO,-35.30468245,149.1732491
KANGAROO,-35.46124829,149.0913629
KANGAROO,-35.34403943,149.2057143
KANGAROO,-35.36279948,149.1665149
KANGAROO,-35.36717947,149.167962
KANGAROO,-35.38738818,149.1217704
KANGAROO,-35.35228715,149.100418
KANGAROO,-35.20668521,149.1941975
KANGAROO,-35.386091,149.1158754
KANGAROO,-35.3849043,149.1163669
KANGAROO,-35.39323253,149.1068273
KANGAROO,-35.27221304,149.0756045
KANGAROO,-35.25970572,149.0555833
KANGAROO,-35.20384867,149.0239591
KANGAROO,-35.30359875,149.1335995
KANGAROO,-35.23950521,149.1961698
KANGAROO,-35.23462095,149.1171877
KANGAROO,-35.23430245,149.1460788
KANGAROO,-35.28169453,149.0864305
KANGAROO,-35.42093,149.1432038
KANGAROO,-35.29075975,149.1325973
KANGAROO,-35.37854178,149.1151138
KANGAROO,-35.23907627,149.1356379
KANGAROO,-35.44214943,149.1212657
KANGAROO,-35.25854454,149.1085795
WALLABY,-35.32698547,149.0858071
KANGAROO,-35.23876824,149.0248739
KANGAROO,-35.38907325,149.1661144
0,-35.34618846,149.1161627
KANGAROO,-35.22521997,149.1963712
KANGAROO,-35.2203273,149.1956748
KANGAROO,-35.33803543,149.1632737
KANGAROO,-35.34681471,149.1276207
KANGAROO,-35.33734457,149.1496388
KANGAROO,-35.3404674,149.1636261
KANGAROO,-35.35524463,149.1011558
KANGAROO,-35.25065708,149.1678866
KANGAROO,-35.37223095,149.1688853
KANGAROO,-35.32273544,149.1184231
KANGAROO,-35.2672145,149.1870819
KANGAROO,-35.21874062,149.1952888
KANGAROO,-35.21783315,149.1948072
RED NECKED WALLABY,-35.21794592,149.1951111
KANGAROO,-35.21047717,149.1901639
KANGAROO,-35.23068151,149.1668103
RED NECKED WALLABY,-35.44109504,149.0870402
KANGAROO,-35.35158095,149.1507498
KANGAROO,-35.37376963,149.1323288
KANGAROO,-35.21769425,149.1169211
KANGAROO,-35.23735426,149.1333476
WALLAROO,-35.27289851,149.0881048
KANGAROO,-35.31096095,149.0618773
KANGAROO,-35.17140949,149.0606058
KANGAROO,-35.27261308,149.0815745
KANGAROO,-35.21095428,149.1746192
KANGAROO,-35.21302069,149.0793516
KANGAROO,-35.3335006,149.0534347
KANGAROO,-35.26146216,149.0663066
KANGAROO,-35.21939658,149.0172897
KANGAROO,-35.34176276,149.0951703
KANGAROO,-35.23765395,149.0672275
KANGAROO,-35.28573099,149.0901421
KANGAROO,-35.234396,149.1167489
KANGAROO,-35.1931648,149.084351
KANGAROO,-35.26014157,149.1063327
KANGAROO,-35.35063652,149.0985573
KANGAROO,-35.35338562,149.1003777
KANGAROO,-35.27293297,149.1807046
KANGAROO,-35.18250652,149.0745564
KANGAROO,-35.34755946,149.1211291
KANGAROO,-35.34756597,149.1211932
KANGAROO,-35.34737488,149.1263232
KANGAROO,-35.31085978,149.1128795
KANGAROO,-35.3931885,149.1398225
KANGAROO,-35.34558528,149.1163595
KANGAROO,-35.44021858,149.0870221
KANGAROO,-35.27814862,149.0863791
KANGAROO,-35.21289092,149.1882669
KANGAROO,-35.20155982,149.1320949
KANGAROO,-35.37908078,149.0908177
KANGAROO,-35.21657053,149.1402972
KANGAROO,-35.20612095,149.1977207
KANGAROO,-35.20612095,149.1977207
KANGAROO,-35.39636365,149.1437449
KANGAROO,-35.37581242,149.0580123
KANGAROO,-35.24840922,149.1360105
KANGAROO,-35.34075843,149.065465
KANGAROO,-35.36691056,149.0634339
KANGAROO,-35.36271916,149.0669979
KANGAROO,-35.33250749,149.0602596
KANGAROO,-35.38783814,149.1677242
KANGAROO,-35.39752193,149.1537173
KANGAROO,-35.37674064,149.1696295
KANGAROO,-35.29244976,149.0328658
KANGAROO,-35.19448675,149.0026783
WALLABY,-35.40120945,149.121933
KANGAROO,-35.45911507,149.0910777
KANGAROO,-35.30123713,149.1813334
KANGAROO,-35.26236008,149.1431605
KANGAROO,-35.23156972,149.1181686
KANGAROO,-35.1710957,149.0936561
0,-35.1720261,149.1412178
KANGAROO,-35.25847583,149.0887462
KANGAROO,-35.19400172,149.0969509
KANGAROO,-35.19414567,149.0951796
KANGAROO,-35.45160858,149.1160456
KANGAROO,-35.27000015,149.0751777
KANGAROO,-35.21688873,149.1836444
KANGAROO,-35.21297613,149.1795983
KANGAROO,-35.18193919,149.1488019
KANGAROO,-35.23093058,149.1677514
KANGAROO,-35.25881617,149.1595519
KANGAROO,-35.3464436,149.11843
KANGAROO,-35.28056235,149.145979
KANGAROO,-35.16401047,149.1325411
KANGAROO,-35.2907766,149.1279206
KANGAROO,-35.24186562,149.107067
KANGAROO,-35.3480677,149.0661404
KANGAROO,-35.39185989,149.1616246
KANGAROO,-35.24685428,148.9680509
KANGAROO,-35.23840087,149.1811339
WALLABY,-35.2723041,149.0881994
KANGAROO,-35.29953487,149.0680988
KANGAROO,-35.42206827,149.1424971
