species,lat,lng
kangaroo,-35.26040117,149.0610912
kangaroo,-35.19377965,149.1334746
kangaroo,-35.32753062,149.1641432
kangaroo,-35.27733694,149.0791644
kangaroo,-35.33056757,149.2368015
kangaroo,-35.29410468,149.1720575
kangaroo,-35.38583483,149.0932689
kangaroo,-35.43526023,149.1249647
kangaroo,-35.20563207,149.2003505
kangaroo,-35.43149822,149.1299363
wallaby,-35.16609567,149.1589169
kangaroo,-35.34148923,149.0665391
kangaroo,-35.33134556,149.237127
kangaroo,-35.26889733,149.1410981
kangaroo,-35.26913243,149.1399277
kangaroo,-35.35675724,149.1478677
kangaroo,-35.35212338,149.150034
kangaroo,-35.45554988,149.0911558
kangaroo,-35.34147793,149.1019364
kangaroo,-35.30848617,149.1183125
kangaroo,-35.38041683,149.1164264
kangaroo,-35.2675305,149.1358973
kangaroo,-35.29304263,149.1710125
kangaroo,-35.34476778,149.1332855
kangaroo,-35.27000623,149.1960481
kangaroo,-35.41062677,149.1447454
kangaroo,-35.44036092,149.0931082
kangaroo,-35.1908509,149.0922018
kangaroo,-35.31246925,149.0844947
kangaroo,-35.35079143,149.1016147
kangaroo,-35.28288528,149.1627582
kangaroo,-35.3678802,149.1069859
kangaroo,-35.41412168,149.0641516
kangaroo,-35.31963023,149.1239263
kangaroo,-35.3339766,149.1027172
other,-35.2152578,149.0405026
kangaroo,-35.23076458,149.1243977
kangaroo,-35.33770638,149.1019653
kangaroo,-35.40400323,149.146225
kangaroo,-35.4565985,149.0993308
kangaroo,-35.30960587,149.118367
kangaroo,-35.28853597,149.1692326
kangaroo,-35.20545145,149.1997398
kangaroo,-35.18190497,149.1473722
kangaroo,-35.15672687,149.1502694
kangaroo,-35.15629963,149.1506438
kangaroo,-35.15483975,149.1533439
kangaroo,-35.15199915,149.1616573
kangaroo,-35.25944013,149.1498052
wallaroo,-35.45755807,149.1025116
kangaroo,-35.24926723,149.1643653
kangaroo,-35.54313468,149.1343036
kangaroo,-35.50013618,149.1505673
kangaroo,-35.33774462,149.0899289
kangaroo,-35.33626467,149.004098
kangaroo,-35.38291043,149.1176679
kangaroo,-35.39781183,149.1524798
kangaroo,-35.37623862,149.1119252
kangaroo,-35.20045806,149.1318715
kangaroo,-35.44431867,149.1129768
kangaroo,-35.40968633,149.1345388
kangaroo,-35.33191153,149.0636041
wallaby,-35.2451608,149.0274947
kangaroo,-35.33039347,149.1227843
kangaroo,-35.35029137,149.1530358
kangaroo,-35.21862093,149.1953193
kangaroo,-35.22411362,149.1677012
kangaroo,-35.30263134,149.125332
kangaroo,-35.16299724,149.1415766
kangaroo,-35.40868735,149.1349378
kangaroo,-35.24329003,149.1930948
kangaroo,-35.24060248,149.1492072
kangaroo,-35.2689754,149.0468015
kangaroo,-35.37947982,149.0563367
kangaroo,-35.4470538,149.1247982
kangaroo,-35.20787883,149.1933562
kangaroo,-35.3029219,149.0645116
kangaroo,-35.2811103,149.1101924
kangaroo,-35.27784642,149.1448164
kangaroo,-35.3991707,149.1135524
kangaroo,-35.3373667,149.1222099
kangaroo,-35.32444282,149.0966298
kangaroo,-35.2099436,149.1165782
kangaroo,-35.2022616,149.0970533
kangaroo,-35.4704123,149.0978538
kangaroo,-35.16752608,149.18322
kangaroo,-35.17244474,149.1485529
kangaroo,-35.2513926,149.148843
kangaroo,-35.25072648,149.1536787
kangaroo,-35.26149783,149.1459275
kangaroo,-35.2907819,149.1700616
kangaroo,-35.29643418,149.0614168
kangaroo,-35.26176995,149.0563581
kangaroo,-35.2600008,149.1187453
kangaroo,-35.29414519,149.0351654
kangaroo,-35.20544168,149.2002069
kangaroo,-35.20554948,149.201455
kangaroo,-35.39258783,149.102791
kangaroo,-35.22895787,149.1959361
kangaroo,-35.43622152,149.0893512
kangaroo,-35.4362489,149.0893784
kangaroo,-35.3348769,149.1024053
kangaroo,-35.3288065,149.0939962
kangaroo,-35.2403342,149.1950856
kangaroo,-35.39521715,149.1037583
kangaroo,-35.38799052,149.0883203
kangaroo,-35.20369033,149.1324252
kangaroo,-35.38004365,149.1118536
kangaroo,-35.34885967,149.1084184
kangaroo,-35.5387589,149.0785159
kangaroo,-35.41835432,149.0642045
kangaroo,-35.3241882,149.0965467
kangaroo,-35.28871906,149.1678959
kangaroo,-35.17048288,149.1398999
kangaroo,-35.18917635,149.0222111
kangaroo,-35.40128028,149.1298091
kangaroo,-35.36837023,149.0495079
kangaroo,-35.36526298,149.0926157
kangaroo,-35.43059713,149.132948
kangaroo,-35.40707723,149.142321
kangaroo,-35.41002637,149.1448115
kangaroo,-35.43479417,149.1252028
kangaroo,-35.38880082,149.1310874
kangaroo,-35.39445848,149.1044824
kangaroo,-35.46001172,149.0910652
kangaroo,-35.27525418,149.143601
kangaroo,-35.34185563,149.1226381
wallaroo,-35.23671373,149.0599606
kangaroo,-35.4450367,149.0938017
kangaroo,-35.2985198,149.0698765
kangaroo,-35.43529302,149.0946783
kangaroo,-35.285755,149.1665567
kangaroo,-35.35269803,149.07048
kangaroo,-35.37420836,149.0610919
kangaroo,-35.37366843,149.0603001
kangaroo,-35.23920995,149.165895
kangaroo,-35.31473913,149.0795112
kangaroo,-35.2773311,149.1775861
kangaroo,-35.17221319,149.1411725
kangaroo,-35.19263792,149.0418418
kangaroo,-35.44016933,149.0880551
kangaroo,-35.44016938,149.0880525
kangaroo,-35.28241677,149.1481127
kangaroo,-35.28289327,149.1529483
kangaroo,-35.28919966,149.1687405
kangaroo,-35.34849384,149.0697008
kangaroo,-35.41641887,149.0628522
kangaroo,-35.32480083,149.0965412
kangaroo,-35.33280807,149.0707207
kangaroo,-35.3053924,149.0275074
kangaroo,-35.25077633,149.1541537
kangaroo,-35.40602347,149.1136064
kangaroo,-35.46015608,149.0911025
kangaroo,-35.41150052,149.0619771
kangaroo,-35.24837822,149.1887206
kangaroo,-35.22362182,149.1677738
kangaroo,-35.27711925,149.0871593
kangaroo,-35.46157124,149.0979714
kangaroo,-35.20644373,149.1956244
kangaroo,-35.48713712,149.1491684
kangaroo,-35.3911399,149.1120054
kangaroo,-35.41837781,149.0643844
kangaroo,-35.34450252,149.1382284
kangaroo,-35.27771462,149.258979
kangaroo,-35.37240957,149.13193
kangaroo,-35.46179542,149.0261044
kangaroo,-35.44348338,149.0858708
kangaroo,-35.26942917,149.052402
kangaroo,-35.27639257,149.0751408
kangaroo,-35.23025161,149.1591556
kangaroo,-35.22650634,149.1583402
kangaroo,-35.3664393,149.1071531
kangaroo,-35.2815391,149.1477879
kangaroo,-35.28090613,149.1469347
kangaroo,-35.32661582,149.0300901
kangaroo,-35.37936828,149.0752426
kangaroo,-35.25972517,149.1528151
kangaroo,-35.38390575,149.0837166
kangaroo,-35.39249592,149.1031271
kangaroo,-35.31421892,149.0952361
kangaroo,-35.32197235,149.0310614
kangaroo,-35.28192787,149.150147
kangaroo,-35.28262495,149.1501296
kangaroo,-35.21716508,149.1942566
kangaroo,-35.36325462,149.1061191
kangaroo,-35.33552027,149.0640292
kangaroo,-35.27802698,149.0806903
kangaroo,-35.27927875,149.0844345
kangaroo,-35.28000246,149.0823289
kangaroo,-35.27982792,149.0821326
kangaroo,-35.28032454,149.0819673
kangaroo,-35.15385307,149.1490855
kangaroo,-35.42455448,149.0710497
kangaroo,-35.32028565,149.1131532
kangaroo,-35.46493472,149.1010097
kangaroo,-35.17868157,149.1444148
kangaroo,-35.2844316,149.1695101
kangaroo,-35.28173458,149.1756441
kangaroo,-35.31906067,149.1127996
kangaroo,-35.41042027,149.1338063
kangaroo,-35.38245773,149.093421
kangaroo,-35.25982526,149.1476299
kangaroo,-35.38604394,149.0978206
kangaroo,-35.38115158,149.0785891
kangaroo,-35.3477702,149.0722745
kangaroo,-35.35079235,149.1016871
kangaroo,-35.17800406,149.0670797
kangaroo,-35.25481974,149.0875744
kangaroo,-35.20761742,149.1940414
kangaroo,-35.35443868,149.1005195
kangaroo,-35.17407383,149.0616379
kangaroo,-35.3447915,149.1145162
kangaroo,-35.40823518,149.1376661
kangaroo,-35.33177035,149.1224123
kangaroo,-35.45669027,149.0958644
kangaroo,-35.32952675,149.1281373
kangaroo,-35.39895705,149.1600176
kangaroo,-35.2625352,149.1473299
kangaroo,-35.3839806,149.0833819
kangaroo,-35.36365157,149.1665263
kangaroo,-35.18058882,149.1457162
kangaroo,-35.37630823,149.1334315
kangaroo,-35.352288,149.0759526
kangaroo,-35.37633552,149.0931955
kangaroo,-35.231443,149.1235747
kangaroo,-35.3485322,149.1059392
kangaroo,-35.2652995,149.1479545
kangaroo,-35.25770653,149.1510778
kangaroo,-35.2604458,149.150293
kangaroo,-35.32798498,149.0952321
kangaroo,-35.26747987,149.1963213
kangaroo,-35.40219792,149.1319674
kangaroo,-35.35186203,149.1411722
kangaroo,-35.1852353,149.0886675
kangaroo,-35.26933693,149.0451096
kangaroo,-35.4437547,149.0969361
kangaroo,-35.44341985,149.0980225
kangaroo,-35.31807564,149.0061967
kangaroo,-35.29246977,149.1735349
kangaroo,-35.37225395,149.0998312
kangaroo,-35.22455631,149.166923
kangaroo,-35.22660751,149.1591612
kangaroo,-35.45859832,149.0897573
kangaroo,-35.29778128,149.0326092
kangaroo,-35.42299963,149.082617
kangaroo,-35.36739932,149.1089511
kangaroo,-35.37743763,149.0705989
kangaroo,-35.2329417,149.125404
kangaroo,-35.39750067,149.1208074
kangaroo,-35.4463785,149.0927504
kangaroo,-35.32461153,149.0955
kangaroo,-35.23479672,149.0771676
wallaby,-35.27823037,149.0868754
kangaroo,-35.32017519,149.0630812
kangaroo,-35.20705372,149.1936178
kangaroo,-35.34780348,149.0718222
kangaroo,-35.21728162,149.1952683
kangaroo,-35.40757695,149.1347364
kangaroo,-35.40628916,149.1396819
kangaroo,-35.27694943,149.079547
kangaroo,-35.27792177,149.0859273
kangaroo,-35.49946038,149.1500067
kangaroo,-35.22435853,149.1673789
kangaroo,-35.1626083,149.0977152
kangaroo,-35.21118552,149.1894869
kangaroo,-35.248722,149.2122679
kangaroo,-35.28254313,149.1632011
wallaby,-35.27383465,149.0880454
kangaroo,-35.27905988,149.1858779
kangaroo,-35.32646685,149.0919406
kangaroo,-35.32465284,149.0966566
kangaroo,-35.30788715,149.0621084
kangaroo,-35.28120578,149.1466131
kangaroo,-35.2939162,149.1719118
kangaroo,-35.23739782,149.1659822
kangaroo,-35.26279565,149.0738289
kangaroo,-35.38618223,149.0621691
kangaroo,-35.23382272,149.1665704
kangaroo,-35.18097543,149.1443733
kangaroo,-35.33595548,149.1059687
kangaroo,-35.36607473,149.1675652
kangaroo,-35.17271282,149.1183776
kangaroo,-35.19981613,149.1242146
kangaroo,-35.45011566,148.9758604
kangaroo,-35.33275899,149.0636613
kangaroo,-35.33304206,149.0639493
kangaroo,-35.32076351,149.106821
kangaroo,-35.15345015,149.1481051
kangaroo,-35.38968379,149.1014381
kangaroo,-35.403803,149.1469436
kangaroo,-35.28380405,149.1592793
kangaroo,-35.36359599,149.0822341
kangaroo,-35.23956217,149.0437454
kangaroo,-35.19133488,149.0820342
kangaroo,-35.35387138,149.1528507
kangaroo,-35.3257657,149.0959952
kangaroo,-35.36605324,149.0802329
kangaroo,-35.31790753,149.0252523
kangaroo,-35.28529035,149.1623639
kangaroo,-35.20143899,149.1371739
kangaroo,-35.32878923,149.2306188
kangaroo,-35.32244663,149.2179907
kangaroo,-35.34543812,149.1297658
kangaroo,-35.28295038,149.1528747
kangaroo,-35.2840296,149.1599172
kangaroo,-35.25785821,149.1485464
kangaroo,-35.33424884,149.1220949
kangaroo,-35.22808691,149.1216187
kangaroo,-35.20165784,149.1259887
kangaroo,-35.27985984,149.1460237
kangaroo,-35.26025964,149.1000441
kangaroo,-35.29897161,149.0343967
kangaroo,-35.32714968,149.0498888
kangaroo,-35.2817976,149.168362
kangaroo,-35.27738944,149.1498099
wombat,-35.1777785,149.0670254
wombat,-35.3958677,149.0540916
other,-35.37395845,149.1140266
wombat,-35.49592642,149.1506027
wombat,-35.48850098,149.1497166
possum,-35.33973223,149.07575
possum,-35.280558,149.1362674
wombat,-35.3930338,149.044868
other,-35.1665635,149.1007063
wombat,-35.43228115,149.0781888
wombat,-35.44327857,149.0832015
wombat,-35.26971842,149.0399103
other,-35.16553303,149.1101155
possum,-35.2617474,149.1207194
wombat,-35.46700202,149.0907658
possum,-35.27505153,149.1336216
wombat,-35.39976215,149.0591304
other,-35.41389655,149.1400926
other,-35.15512988,149.10176
other,-35.26456953,149.1106466
other,-35.19666312,149.0583192
wombat,-35.26067792,149.1148627
wombat,-35.52658669,149.0727674
other,-35.31886377,149.1639629
wombat,-35.40632658,149.0640453
wombat,-35.46214699,149.0846012
wombat,-35.46859697,149.0910308
other,-35.26542308,149.1377417
possum,-35.25378753,149.0785006
other,-35.25229693,149.1180166
possum,-35.40975377,149.1181179
wombat,-35.24894406,148.953809
wombat,-35.26857767,149.1442876
wombat,-35.24231537,149.1920269
possum,-35.23994645,149.1417831
wombat,-35.44083702,149.0872303
wombat,-35.32248677,149.0060351
wombat,-35.39660263,149.0244111
wombat,-35.2689151,149.0483102
wombat,-35.37307913,149.0539994
wombat,-35.45258787,149.0752664
wombat,-35.17984157,149.0715517
other,-35.22639225,149.0125329
possum,-35.22800575,149.1665094
other,-35.24141838,149.1064182
wombat,-35.45240048,149.0746706
wombat,-35.28038477,149.0823568
possum,-35.33234652,149.090295
wombat,-35.31944705,149.0319005
wombat,-35.27538639,149.0661671
possum,-35.33702678,149.0822997
wombat,-35.45216757,149.0739197
possum,-35.31233358,149.1148038
wombat,-35.5091619,149.068591
wombat,-35.45864288,149.123575
wombat,-35.1979031,149.0899992
wombat,-35.44671883,149.0790799
wombat,-35.55919568,149.0861616
wombat,-35.23853813,149.057154
other,-35.2013133,149.1006321
possum,-35.24111987,149.0699695
other,-35.23402398,149.0749108
possum,-35.25748227,149.1536099
wombat,-35.18271153,149.0752616
possum,-35.32055027,149.1414213
possum,-35.34386228,149.0783566
possum,-35.3588339,149.0528054
wombat,-35.46155591,149.0322466
wombat,-35.25617243,149.0267172
other,-35.2814042,149.087205
wombat,-35.3814859,149.1707267
other,-35.33312398,149.1701133
wombat,-35.39813727,149.0101573
wombat,-35.39240228,149.0131647
possum,-35.25756758,149.1294451
other,-35.317993,149.0970114
wombat,-35.45064788,149.0812858
possum,-35.25222603,149.1186939
other,-35.24820658,149.1355834
possum,-35.25865057,149.1337237
other,-35.23221353,149.0790087
other,-35.232562,149.0788203
other,-35.30971236,149.0930762
possum,-35.30665388,149.0913059
possum,-35.26953499,149.1469213
wombat,-35.28975037,149.0774238
possum,-35.254512,149.1553755
other,-35.40234585,149.0247622
possum,-35.22054065,149.0116336
possum,-35.27113937,149.1316714
wombat,-35.319931,149.025356
other,-35.35019812,149.024462
possum,-35.25677274,149.1481592
possum,-35.25944287,149.0851528
other,-35.3192461,149.0872102
wombat,-35.3209377,149.0595166
possum,-35.20571975,149.063347
other,-35.36441672,149.038233
wombat,-35.30225255,149.1773954
other,-35.3583598,149.0501455
sugar glider,-35.3353476,149.1052696
possum,-35.31600152,149.1244737
other,-35.39931043,149.1081096
wombat,-35.27991085,149.0854638
possum,-35.38515653,149.0809668
other,-35.23949235,149.0720295
other,-35.24073038,149.1922006
wombat,-35.30059472,149.0099656
possum,-35.26575918,149.1229861
possum,-35.270649,149.117751
possum,-35.31755713,149.0984447
other,-35.39731462,149.1586691
kangaroo,-35.2811181,149.1467132
kangaroo,-35.15481548,149.1535187
kangaroo,-35.36668994,149.1158845
kangaroo,-35.37931361,149.0933555
kangaroo,-35.18293048,149.1419711
kangaroo,-35.22330662,149.1959877
kangaroo,-35.29370157,149.1716347
kangaroo,-35.50172908,148.9178581
kangaroo,-35.20742145,149.1940593
kangaroo,-35.25069018,149.1483707
kangaroo,-35.3731343,149.0653645
kangaroo,-35.3856978,149.096443
kangaroo,-35.35283921,149.1478318
kangaroo,-35.24356587,149.1117524
kangaroo,-35.20876065,149.1177865
kangaroo,-35.34013213,149.1626138
kangaroo,-35.22158123,149.1751691
other,-35.36776078,149.1298077
possum,-35.23182972,149.1094975
possum,-35.2611755,149.0816642
possum,-35.36152343,149.0482618
other,-35.27730047,149.086847
wombat,-35.3089408,149.1390478
wombat,-35.51368513,149.1486841
other,-35.22347106,149.1346361
other,-35.21222417,149.1783539
other,-35.34742315,149.1590064
other,-35.28465533,149.0898982
possum,-35.25674772,149.0562585
possum,-35.305018,149.1345162
other,-35.22883173,149.0081933
other,-35.27335157,149.089179
wombat,-35.39800815,148.9608488
kangaroo,-35.18127802,149.1468179
kangaroo,-35.32103183,149.3845408
kangaroo,-35.32343647,149.0424817
kangaroo,-35.42464398,149.0691807
kangaroo,-35.44639493,149.0935676
kangaroo,-35.34326051,149.1632049
kangaroo,-35.207961,149.0270575
kangaroo,-35.2504884,149.1523615
kangaroo,-35.28226813,149.0894361
kangaroo,-35.476814,149.1000706
kangaroo,-35.23919945,149.1963606
kangaroo,-35.45700652,149.0771717
kangaroo,-35.28030726,149.147598
kangaroo,-35.33514264,149.0639349
kangaroo,-35.21081355,149.1898197
kangaroo,-35.30937589,149.0778183
kangaroo,-35.35884756,149.1324801
other,-35.26132185,149.1085185
other,-35.25435218,149.0443573
possum,-35.28285298,149.1475737
possum,-35.19655085,149.0421093
other,-35.1920968,149.0439324
possum,-35.23220142,149.114386
possum,-35.33804522,149.0935897
possum,-35.23053815,149.151222
possum,-35.35304458,149.086213
possum,-35.33219873,149.1523356
possum,-35.2192471,149.0278692
other,-35.28210082,149.1088592
possum,-35.21137227,149.0457842
possum,-35.38210529,149.0774382
other,-35.48159593,149.1011636
wombat,-35.3469413,149.0224708
other,-35.38493877,149.1369093
kangaroo,-35.27161003,149.1870407
kangaroo,-35.32499923,149.0968996
kangaroo,-35.33823955,148.9928151
kangaroo,-35.40696587,149.1387511
kangaroo,-35.32395802,149.2200473
kangaroo,-35.23061542,149.1958018
kangaroo,-35.24863675,149.0760182
kangaroo,-35.37290421,149.065431
wallaby,-35.37899295,149.073794
kangaroo,-35.16324308,149.1489668
kangaroo,-35.25365573,149.0854193
kangaroo,-35.25586105,149.088336
kangaroo,-35.19084895,149.0607104
kangaroo,-35.31254429,149.087727
kangaroo,-35.46856746,149.1091191
kangaroo,-35.39502652,149.1420024
kangaroo,-35.15312701,149.1503847
possum,-35.38978453,149.0783625
possum,-35.30180878,149.1362071
possum,-35.24274267,149.0345484
other,-35.35995966,149.1110704
other,-35.33117938,149.1137487
other,-35.3733789,149.0831139
other,-35.20146552,149.0586383
possum,-35.24835528,149.1464894
other,-35.31503402,149.0781166
other,-35.28052633,149.1317395
wombat,-35.24648081,148.950459
wombat,-35.42815632,149.0744552
other,-35.23360548,149.0736607
possum,-35.25369967,149.0769663
other,-35.20046608,149.1367179
other,-35.40586112,149.0831478
wombat,-35.43073872,149.0774502
other,-35.20797188,149.0479237
kangaroo,-35.37793451,149.0712422
kangaroo,-35.44673829,149.0928947
kangaroo,-35.43344958,149.0972825
kangaroo,-35.31380846,149.098171
kangaroo,-35.2660043,149.034094
kangaroo,-35.40688024,149.1385724
kangaroo,-35.38610463,149.168145
kangaroo,-35.37035829,149.1676828
kangaroo,-35.3360273,149.1619255
kangaroo,-35.33631315,149.161996
kangaroo,-35.33650537,149.0868115
kangaroo,-35.32817248,149.0263627
kangaroo,-35.36016337,149.1312977
kangaroo,-35.37793828,149.0716627
kangaroo,-35.29247233,149.1706388
kangaroo,-35.37209066,149.1686515
kangaroo,-35.38069849,149.1701939
possum,-35.17292857,149.1236273
possum,-35.21209738,149.080982
other,-35.32705942,149.2261645
possum,-35.26243323,149.1154293
other,-35.17378028,149.1396251
possum,-35.16704309,149.1280887
other,-35.34819582,149.1024211
wombat,-35.42257578,149.0743508
other,-35.2650509,149.0858353
other,-35.40756609,149.1230741
wombat,-35.32062315,149.199529
possum,-35.21090905,149.017296
wombat,-35.40250325,149.1476906
wombat,-35.4617016,149.0910201
wombat,-35.47417342,149.0852638
wombat,-35.3313272,148.9747708
other,-35.31102313,149.1228634
possum,-35.17116793,149.0707063
kangaroo,-35.35001813,149.1034455
kangaroo,-35.38867226,149.0658863
kangaroo,-35.36858979,149.109056
wallaby,-35.27612373,149.0872709
