lat,lng,road,species
-35.33651542,149.1217577,LA PEROUSE STREET,EASTERN GREY KANGAROO
-35.15912749,149.15130359999998,AMY ACKMAN STREET,EASTERN GREY KANGAROO
-35.45579515,149.0781222,POINT HUT ROAD,EASTERN GREY KANGAROO
-35.3270162,149.23824240000002,SUTTON ROAD,EASTERN GREY KANGAROO
-35.15377359,149.1432304,DJERRKURA STREET,EASTERN GREY KANGAROO
-35.29151723,149.1700763,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.37606677,149.0939405,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.26731909,149.1968479,MAJURA ROAD,EASTERN GREY KANGAROO
-35.27318316,149.1423143,DONALDSON STREET,EASTERN GREY KANGAROO
-35.40309616,149.0633115,LEARMONTH DRIVE,EASTERN GREY KANGAROO
-35.23421272,149.0898893,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.33079234,149.13049030000002,JANSZ CRESCENT,EASTERN GREY KANGAROO
-35.33109672,149.0101726,COTTER ROAD,EASTERN GREY KANGAROO
-35.328275899999994,149.05957709999998,UNWIN STREET,EASTERN GREY KANGAROO
-35.35084873,149.135358,MUGGA LANE,EASTERN GREY KANGAROO
-35.15213433,149.14453319999998,DJERRKURA STREET,EASTERN GREY KANGAROO
-35.38087973,149.07831430000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.32791582,149.01711819999997,MOUNT STROMLO ROAD,WALLAROO
-35.32205263,149.06395859999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.34452482,149.1377652,DALRYMPLE STREET,EASTERN GREY KANGAROO
-35.38439787,149.12006599999998,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.3379575,149.1040149,INGAMELLS STREET,EASTERN GREY KANGAROO
-35.29503387,149.05991719999997,BOUNDARY ROAD,EASTERN GREY KANGAROO
-35.3768114,149.10922040000003,CHEEL PLACE,EASTERN GREY KANGAROO
-35.43138667,149.08684209999998,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.44357842,149.0997279,THARWA DRIVE,EASTERN GREY KANGAROO
-35.26882462,149.1961227,MAJURA ROAD,EASTERN GREY KANGAROO
-35.23360317,149.19519169999998,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.23388475,149.0209751,DRAKE-BROCKMAN DRIVE,EASTERN GREY KANGAROO
-35.25959353,149.093191,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.21685484,149.1942005,HECTOR MCINTOSH GROVE,EASTERN GREY KANGAROO
-35.405896899999995,149.06376830000002,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.34396239,149.1516086,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.42655773,149.0737459,BARR SMITH AVENUE,EASTERN GREY KANGAROO
-35.38482173,149.0949213,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.17442617,149.0626028,GLADSTONE STREET,EASTERN GREY KANGAROO
-35.26889313,149.14290549999998,PATERSON STREET,EASTERN GREY KANGAROO
-35.2969994,149.00051409999998,,EASTERN GREY KANGAROO
-35.36318537,149.0818555,MACFARLAND CRESCENT,EASTERN GREY KANGAROO
-35.29616986,149.00260269999998,URIARRA ROAD,EASTERN GREY KANGAROO
-35.46546753,149.1040403,BEAUMARIS STREET,EASTERN GREY KANGAROO
-35.34778575,149.07190390000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.37178005,149.0981404,BEASLEY STREET,EASTERN GREY KANGAROO
-35.32730502,149.0019504,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.20297736,149.1326398,OODGEROO AVENUE,EASTERN GREY KANGAROO
-35.27401547,149.0759246,BINDUBI STREET,EASTERN GREY KANGAROO
-35.181616,149.0738882,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.31649263,149.073063,COTTER ROAD,EASTERN GREY KANGAROO
-35.32143742,149.0577367,COTTER ROAD,EASTERN GREY KANGAROO
-35.26131744,149.1359863,WAKEFIELD AVENUE,EASTERN GREY KANGAROO
-35.356368100000005,149.0754121,MACFARLAND CRESCENT,EASTERN GREY KANGAROO
-35.23785173,149.16623710000002,ANTILL STREET,EASTERN GREY KANGAROO
-35.38643096,149.1423486,,EASTERN GREY KANGAROO
-35.37032298,149.13064680000002,MUGGA LANE,EASTERN GREY KANGAROO
-35.38455082,149.11657780000002,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.31363453,149.06260469999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.32714382,149.04740790000002,COTTER ROAD,EASTERN GREY KANGAROO
-35.3762131,149.0929102,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.38130795,149.0434335,KAMBAH POOL ROAD,EASTERN GREY KANGAROO
-35.32609636,149.063793,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.27173331,149.0880698,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.30953147,149.11969299999998,ADELAIDE AVENUE,WALLABY
-35.345316600000004,149.1147134,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.2616626,149.0676142,DWYER STREET,EASTERN GREY KANGAROO
-35.15366311,149.1221014,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.25950103,149.0929824,BELCONNEN WAY,EASTERN GREY KANGAROO
-35.43268298,149.0938616,JASPER CLOSE,EASTERN GREY KANGAROO
-35.41957724,149.0623411,ROWLAND REES CRESCENT,EASTERN GREY KANGAROO
-35.31943012,149.1131186,STONEHAVEN CRESCENT,EASTERN GREY KANGAROO
-35.40996087,149.0622666,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.23619702,148.9981083,STOCKDILL DRIVE,EASTERN GREY KANGAROO
-35.315720299999995,149.077193,COTTER ROAD,EASTERN GREY KANGAROO
-35.32569113,149.01224,MOUNT STROMLO ROAD,EASTERN GREY KANGAROO
-35.21932555,149.1953507,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.28782082,149.1666725,CRETE ROAD,EASTERN GREY KANGAROO
-35.28091966,149.14680380000001,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.27136884,149.0751896,BINDUBI STREET,EASTERN GREY KANGAROO
-35.31239002,149.120596,SOMERS CRESCENT,EASTERN GREY KANGAROO
-35.32162085,149.1105811,GOWRIE DRIVE,EASTERN GREY KANGAROO
-35.3045027,149.0634346,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.30968338,149.06169319999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.276792799999996,149.0764697,BINDUBI STREET,EASTERN GREY KANGAROO
-35.30198538,149.15457609999999,MORSHEAD DRIVE,EASTERN GREY KANGAROO
-35.28822724,149.16788799999998,CRETE ROAD,EASTERN GREY KANGAROO
-35.40641006,149.1402601,HOGBEN STREET,EASTERN GREY KANGAROO
-35.29158836,149.17024980000002,GENERAL BRIDGES DRIVE,EASTERN GREY KANGAROO
-35.16066405,149.06171640000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.32544742,149.0898984,BEALE CRESCENT,EASTERN GREY KANGAROO
-35.40850481,149.1364889,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.3444555,149.1387008,DALRYMPLE STREET,EASTERN GREY KANGAROO
-35.34684814,149.120474,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.38390191,149.0922742,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.39309306,149.0431471,LEARMONTH DRIVE,EASTERN GREY KANGAROO
-35.23428445,149.08938490000003,GINNINDERRA DRIVE,EASTERN GREY KANGAROO
-35.29734474,149.00360859999998,URIARRA ROAD,EASTERN GREY KANGAROO
-35.24970944,149.0750791,EASTERN VALLEY WAY,EASTERN GREY KANGAROO
-35.4319401,149.0765188,BARR SMITH AVENUE,EASTERN GREY KANGAROO
-35.42912171,149.0856777,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.42905868,149.08595480000002,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.44092789,149.087261,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.43935145,149.0890806,HARCUS CLOSE,EASTERN GREY KANGAROO
-35.197739,149.1309503,NUDURR DRIVE,EASTERN GREY KANGAROO
-35.29314285,149.1710466,CEREMONIAL ROAD,EASTERN GREY KANGAROO
-35.44058113,149.09366369999998,DRAKEFORD DRIVE,EASTERN GREY KANGAROO
-35.30859005,149.119801,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.23967356,148.9924807,STOCKDILL DRIVE,EASTERN GREY KANGAROO
-35.15687534,149.1417281,EUGENE VINCENT STREET,EASTERN GREY KANGAROO
-35.16764925,149.0600352,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.27816243,149.08048290000002,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.27976457,149.0855763,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.22469442,149.0614678,EDMAN CLOSE,EASTERN GREY KANGAROO
-35.17094985,149.118472,,EASTERN GREY KANGAROO
-35.32055523,149.0615989,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.24200244,149.1940057,MAJURA ROAD,EASTERN GREY KANGAROO
-35.23776723,149.1974396,MAJURA ROAD,EASTERN GREY KANGAROO
-35.23772361,149.1972505,MAJURA ROAD,EASTERN GREY KANGAROO
-35.22186891,149.1746424,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.32267235,149.3808304,KINGS HIGHWAY,EASTERN GREY KANGAROO
-35.39907437,149.1517348,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.39925942,149.15150569999997,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.22196512,149.12068480000002,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.38592621,149.09637560000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28738183,149.165804,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.16446146,149.1345458,WELLESLEY STREET,EASTERN GREY KANGAROO
-35.37185693,149.0946017,BEASLEY STREET,EASTERN GREY KANGAROO
-35.37719884,149.1030419,LAMBRIGG STREET,EASTERN GREY KANGAROO
-35.38591279,149.11633500000002,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.26260752,149.2631634,SUTTON ROAD,EASTERN GREY KANGAROO
-35.29250712,149.1707056,CEREMONIAL ROAD,EASTERN GREY KANGAROO
-35.24875196,149.07602980000001,EASTERN VALLEY WAY,EASTERN GREY KANGAROO
-35.44097587,149.12192109999998,PORTEOUS CRESCENT,EASTERN GREY KANGAROO
-35.40451173,149.1267239,MAX HENRY CRESCENT,EASTERN GREY KANGAROO
-35.39267605,149.10809780000002,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.3595535,149.10355,COBBADAH STREET,EASTERN GREY KANGAROO
-35.40872798,149.13391769999998,KATER CLOSE,EASTERN GREY KANGAROO
-35.27976585,149.15173080000002,,EASTERN GREY KANGAROO
-35.38228405,149.0933195,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.25014908,149.1550136,PHILLIP AVENUE,EASTERN GREY KANGAROO
-35.16681355,149.1427506,HELEN LEONARD CRESCENT,EASTERN GREY KANGAROO
-35.25175734,149.1772185,,EASTERN GREY KANGAROO
-35.25638691,149.15032390000002,OFFICER CRESCENT,EASTERN GREY KANGAROO
-35.42536153,149.0691289,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.31265187,149.08810830000002,DUNROSSIL DRIVE,EASTERN GREY KANGAROO
-35.22387132,149.16830119999997,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.289402,149.16890959999998,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.25284006,149.1892986,MAJURA ROAD,EASTERN GREY KANGAROO
-35.44539264,149.10774919999997,TYNER STREET,EASTERN GREY KANGAROO
-35.3112871,149.0320065,JOHN GORTON DRIVE,EASTERN GREY KANGAROO
-35.33070176,149.080304,HOLMAN STREET,EASTERN GREY KANGAROO
-35.44388373,149.1004795,DUGGAN STREET,EASTERN GREY KANGAROO
-35.44554668,149.1041523,FIDGE STREET,EASTERN GREY KANGAROO
-35.44388882,149.11636819999998,PHILLIPSON CRESCENT,EASTERN GREY KANGAROO
-35.37892497,149.0757626,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.15990504,149.1475966,MAZA PLACE,EASTERN GREY KANGAROO
-35.23427365,149.0901996,BALDWIN DRIVE,EASTERN GREY KANGAROO
-35.27473298,149.0757332,BINDUBI STREET,EASTERN GREY KANGAROO
-35.27698057,149.0760069,BINDUBI STREET,EASTERN GREY KANGAROO
-35.28253502,149.14845649999998,ANZAC PARADE,EASTERN GREY KANGAROO
-35.2487159,149.0755601,EASTERN VALLEY WAY,EASTERN GREY KANGAROO
-35.27081669,149.1815823,,RED NECKED WALLABY
-35.21338085,149.1969129,,EASTERN GREY KANGAROO
-35.27901004,149.0825189,GLENLOCH INTERCHANGE,EASTERN GREY KANGAROO
-35.3922579,149.1027408,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.35265438,149.139507,,EASTERN GREY KANGAROO
-35.34487906,149.1471497,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.40755042,149.1375947,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.30864491,149.0310815,COALDRAKE AVENUE,EASTERN GREY KANGAROO
-35.25140561,149.1749364,,EASTERN GREY KANGAROO
-35.40826698,149.1259657,BAYLY PLACE,EASTERN GREY KANGAROO
-35.34441206,149.13540659999998,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.26072439,149.1476461,EBDEN STREET,EASTERN GREY KANGAROO
-35.16215319,149.1448721,PAQUITA STREET,EASTERN GREY KANGAROO
-35.335479,149.0526264,STREETON DRIVE,EASTERN GREY KANGAROO
-35.33316242,149.1617563,CANBERRA AVENUE,EASTERN GREY KANGAROO
-35.22123202,149.1752523,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.473521500000004,149.1038622,GALBRAITH CLOSE,EASTERN GREY KANGAROO
-35.30102217,149.0660557,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.27482334,149.0757266,BINDUBI STREET,EASTERN GREY KANGAROO
-35.38732935,149.1215752,LONG GULLY ROAD,EASTERN GREY KANGAROO
-35.21918583,149.11843190000002,BELLENDEN STREET,EASTERN GREY KANGAROO
-35.466815999999994,149.0911164,THARWA DRIVE,EASTERN GREY KANGAROO
-35.30935707,149.1223564,MELBOURNE AVENUE,EASTERN GREY KANGAROO
-35.15601079,149.12498180000003,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.26852976,149.07512880000002,BINDUBI STREET,EASTERN GREY KANGAROO
-35.37403842,149.0577164,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.40482212,149.05340159999997,,EASTERN GREY KANGAROO
-35.39890870000001,149.1522538,MUGGA LANE,EASTERN GREY KANGAROO
-35.34715271,149.138441,MUGGA LANE,EASTERN GREY KANGAROO
-35.28319877,149.1546795,HOWSE STREET,EASTERN GREY KANGAROO
-35.38551478,149.0952831,SACHSE PLACE,EASTERN GREY KANGAROO
-35.25327489,149.1622161,BRAGG STREET,EASTERN GREY KANGAROO
-35.44333975,149.0967824,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44891827,149.0951878,WHITELEY STREET,EASTERN GREY KANGAROO
-35.40372707,149.0646845,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.21327673,149.1814092,HORSE PARK DRIVE,EASTERN GREY KANGAROO
-35.43950717,149.0888023,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.27885572,149.15002719999998,TRELOAR CRESCENT,EASTERN GREY KANGAROO
-35.38492768,149.09500769999997,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.39346505,149.10347050000001,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.32987933,149.1260371,FLINDERS WAY,EASTERN GREY KANGAROO
-35.39662868,149.1437477,MUGGA LANE,EASTERN GREY KANGAROO
-35.30263636,149.0647435,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.38733962,149.099643,SULWOOD DRIVE,WALLABY
-35.30743579999999,149.0171911,URIARRA ROAD,EASTERN GREY KANGAROO
-35.39637208,149.1290269,,EASTERN GREY KANGAROO
-35.40759936,149.05713459999998,,EASTERN GREY KANGAROO
-35.2457482,149.0744867,EASTERN VALLEY WAY,EASTERN GREY KANGAROO
-35.37228051,149.0861885,TORRENS PLACE,EASTERN GREY KANGAROO
-35.26428554,149.1482395,DUFFY STREET,EASTERN GREY KANGAROO
-35.28837182,149.1677875,CRETE ROAD,EASTERN GREY KANGAROO
-35.38071238,149.04454750000002,KAMBAH POOL ROAD,EASTERN GREY KANGAROO
-35.43661542,149.0976552,DUGGAN STREET,EASTERN GREY KANGAROO
-35.22870827,149.1959395,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.22943212,149.1957963,MAJURA ROAD,EASTERN GREY KANGAROO
-35.18631323,149.0871405,,EASTERN GREY KANGAROO
-35.18631323,149.0871405,,EASTERN GREY KANGAROO
-35.3221846,149.3810685,KINGS HIGHWAY,EASTERN GREY KANGAROO
-35.23396594,149.10347030000003,ALBERGA STREET,EASTERN GREY KANGAROO
-35.41684737,149.0630574,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.38295095,149.0799373,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.22548735,149.14386530000002,FLEMINGTON ROAD,EASTERN GREY KANGAROO
-35.44653927,149.1243348,LAWRENCE WACKETT CRESCENT,EASTERN GREY KANGAROO
-35.36681275,149.08168,MURPHY CRESCENT,EASTERN GREY KANGAROO
-35.18523795,149.0870233,CURRAN DRIVE,EASTERN GREY KANGAROO
-35.44515918,149.1146733,HARTUNG CRESCENT,WALLAROO
-35.44563909,149.1119786,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44423093,149.10357309999998,PURNELL PLACE,EASTERN GREY KANGAROO
-35.46793904,149.1027926,BRITTLEBANK CIRCUIT,EASTERN GREY KANGAROO
-35.35177537,149.13441609999998,MUGGA LANE,EASTERN GREY KANGAROO
-35.22557604,149.1954705,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.32841862,149.0590218,UNWIN STREET,EASTERN GREY KANGAROO
-35.44145919,149.1210936,LAWRENCE WACKETT CRESCENT,EASTERN GREY KANGAROO
-35.22548296,149.1616295,FEDERAL HIGHWAY,EASTERN GREY KANGAROO
-35.33180389,149.053672,STREETON DRIVE,EASTERN GREY KANGAROO
-35.24191902,149.1942456,MAJURA ROAD,EASTERN GREY KANGAROO
-35.27285732,149.19553200000001,MAJURA ROAD,EASTERN GREY KANGAROO
-35.27378239,149.19524109999998,MAJURA ROAD,EASTERN GREY KANGAROO
-35.44523835,149.1137727,HARTUNG CRESCENT,EASTERN GREY KANGAROO
-35.36782882,149.1681034,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.36887462,149.16828619999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38052858,149.1702159,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.40417722,149.1456904,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.4095541,149.1343184,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.43310908,149.12696069999998,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.31238785,149.1231845,STATE CIRCLE,
-35.27773525,149.08659699999998,CASWELL DRIVE,EASTERN GREY KANGAROO
-35.1853776,149.0734893,KURINGA DRIVE,EASTERN GREY KANGAROO
-35.44556962,149.11247659999998,THARWA DRIVE,WALLAROO
-35.151700399999996,149.1458499,IDA WEST STREET,EASTERN GREY KANGAROO
-35.1743458,149.14554009999998,SYKES PLACE,EASTERN GREY KANGAROO
-35.18693951,149.0830717,CURRAN DRIVE,EASTERN GREY KANGAROO
-35.28467733,149.19334569999998,MAJURA ROAD,EASTERN GREY KANGAROO
-35.38351058,149.09507390000002,,EASTERN GREY KANGAROO
-35.4062537,149.1398242,HOGBEN STREET,EASTERN GREY KANGAROO
-35.44460213,149.0938508,THARWA DRIVE,EASTERN GREY KANGAROO
-35.44351994,149.11703369999998,LAWRENCE WACKETT CRESCENT,WALLAROO
-35.44375331,149.1175743,LAWRENCE WACKETT CRESCENT,WALLAROO
-35.35292763,149.13314599999998,MUGGA LANE,WALLAROO
-35.23693786,149.067128,CHANDLER STREET,EASTERN GREY KANGAROO
-35.37988911,149.0936817,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.56624273,149.13294140000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.37655683,149.133557,MUGGA LANE,EASTERN GREY KANGAROO
-35.35322109,149.1008074,DUNOON STREET,EASTERN GREY KANGAROO
-35.29265923,149.1708965,GENERAL BRIDGES DRIVE,EASTERN GREY KANGAROO
-35.22269888,149.1285347,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.32976187,149.12294419999998,FLINDERS WAY,EASTERN GREY KANGAROO
-35.34411175,149.0531497,NEEDHAM PLACE,EASTERN GREY KANGAROO
-35.3930474,149.15915,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.32654075,149.06408009999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.25042213,149.1607785,STANLEY STREET,EASTERN GREY KANGAROO
-35.31994705,149.06411409999998,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.31273582,149.08932869999998,DUNROSSIL DRIVE,EASTERN GREY KANGAROO
-35.30069033,149.06555830000002,TUGGERANONG PARKWAY,EASTERN GREY KANGAROO
-35.22903661,149.1676531,ANTILL STREET,EASTERN GREY KANGAROO
-35.43505801,149.1257231,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.38055021,149.0933436,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.44102955,149.0868003,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.37372668,149.082149,HAWKER STREET,RED NECKED WALLABY
-35.31833318,149.1469485,CUNNINGHAM STREET,EASTERN GREY KANGAROO
-35.31939808,149.1475002,WENTWORTH AVENUE,EASTERN GREY KANGAROO
-35.31853567,149.1470492,CUNNINGHAM STREET,EASTERN GREY KANGAROO
-35.28085354,149.14636169999997,LIMESTONE AVENUE,EASTERN GREY KANGAROO
-35.38442734,149.1368962,,EASTERN GREY KANGAROO
-35.45313843,149.08575159999998,LEWIS LUXTON AVENUE,EASTERN GREY KANGAROO
-35.35284108,149.1423949,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.44437764,149.11016419999999,O'CONNOR CIRCUIT,EASTERN GREY KANGAROO
-35.32986387,149.1227898,FLINDERS WAY,EASTERN GREY KANGAROO
-35.41278653,149.12339450000002,ISABELLA DRIVE,EASTERN GREY KANGAROO
-35.38526998,149.0955907,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.38524542,149.0960498,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.28390447,149.0403207,COPPINS CROSSING ROAD,EASTERN GREY KANGAROO
-35.28228468,149.1503125,FAIRBAIRN AVENUE,EASTERN GREY KANGAROO
-35.41072496,149.0870766,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.38979923,149.1126377,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.38739198,149.11506550000001,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.3663541,149.167408,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.44777156,149.0648515,POINT HUT ROAD,EASTERN GREY KANGAROO
-35.40154603,149.065291,STIEGLITZ CIRCUIT,EASTERN GREY KANGAROO
-35.41034234,149.0625316,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.32939672,149.234492,PIALLIGO AVENUE,EASTERN GREY KANGAROO
-35.36941855,149.0832159,MCCAY PLACE,EASTERN GREY KANGAROO
-35.32475532,149.0967399,KENT STREET,EASTERN GREY KANGAROO
-35.32502538,149.09673769999998,KENT STREET,EASTERN GREY KANGAROO
-35.406806,149.13878490000002,HOGBEN STREET,EASTERN GREY KANGAROO
-35.30833708,149.1189217,ADELAIDE AVENUE,EASTERN GREY KANGAROO
-35.40453847,149.0646262,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.44526222,149.0794717,WOODCOCK DRIVE,EASTERN GREY KANGAROO
-35.41326891,149.0630405,RUTH ALSOP LANE,EASTERN GREY KANGAROO
-35.37671862,149.1334749,MUGGA LANE,EASTERN GREY KANGAROO
-35.29655197,148.92572130000002,JIM BRADLEY CRESCENT,EASTERN GREY KANGAROO
-35.42820265,149.07474340000002,DON DUNSTAN DRIVE,EASTERN GREY KANGAROO
-35.26235875,149.1472665,HASSALL STREET,EASTERN GREY KANGAROO
-35.32910251,149.2306447,OAKS ESTATE ROAD,EASTERN GREY KANGAROO
-35.37292435,149.0657874,COLQUHOUN STREET,EASTERN GREY KANGAROO
-35.38161178,149.0788795,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.40475938,149.06333610000001,,EASTERN GREY KANGAROO
-35.4060055,149.1317316,EBSWORTH CLOSE,EASTERN GREY KANGAROO
-35.24759135,149.0912172,HAYDON DRIVE,EASTERN GREY KANGAROO
-35.24195428,149.11095419999998,GUNGAHLIN DRIVE,EASTERN GREY KANGAROO
-35.35659335,149.1224081,,EASTERN GREY KANGAROO
-35.42362909,149.1037399,HEMMINGS CRESCENT,EASTERN GREY KANGAROO
-35.34536473,149.11534609999998,HINDMARSH DRIVE,EASTERN GREY KANGAROO
-35.34586813,149.11097880000003,WALLANGARA STREET,EASTERN GREY KANGAROO
-35.34773123,149.1075199,NEILSON STREET,EASTERN GREY KANGAROO
-35.35408028,149.1004829,DUNOON STREET,EASTERN GREY KANGAROO
-35.243572799999995,148.9860646,STOCKDILL DRIVE,EASTERN GREY KANGAROO
-35.36380937,149.167372,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.41734043,149.14457990000002,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.19141441,149.0956059,WENDY EY PLACE,EASTERN GREY KANGAROO
-35.37140706,149.0923327,ATHLLON DRIVE,EASTERN GREY KANGAROO
-35.19109989,149.12551340000002,ARAWANG LANE,EASTERN GREY KANGAROO
-35.15657875,149.14315390000002,JIMMY CLEMENTS CRESCENT,EASTERN GREY KANGAROO
-35.39209143,149.1089918,ERINDALE DRIVE,EASTERN GREY KANGAROO
-35.440926899999994,149.0872685,ARMBRUSTER STREET,EASTERN GREY KANGAROO
-35.26870949,149.14632959999997,EBDEN STREET,EASTERN GREY KANGAROO
-35.37493242,149.0495148,KAMBAH POOL ROAD,EASTERN GREY KANGAROO
-35.4495441,149.1302366,MONARO HIGHWAY,EASTERN GREY KANGAROO
-35.2239685,149.1314235,,EASTERN GREY KANGAROO
-35.19836365,149.09141609999998,BARTON HIGHWAY,EASTERN GREY KANGAROO
-35.36359632,149.0498836,NAMATJIRA DRIVE,EASTERN GREY KANGAROO
-35.34371236,149.11450480000002,RUSDEN STREET,EASTERN GREY KANGAROO
-35.43491302,149.0806604,,EASTERN GREY KANGAROO
-35.35605168,149.0766243,MAULDON STREET,EASTERN GREY KANGAROO
-35.29591017,149.1777078,MAJURA PARKWAY,EASTERN GREY KANGAROO
-35.38525421,149.09559330000002,SULWOOD DRIVE,EASTERN GREY KANGAROO
-35.35074816,149.1522679,NARRABUNDAH LANE,EASTERN GREY KANGAROO
-35.26215482,149.1495368,DUFFY STREET,EASTERN GREY KANGAROO
-35.22350365,149.1958353,MOUNT MAJURA ROAD,EASTERN GREY KANGAROO
-35.44590405,149.09373109999999,THARWA DRIVE,EASTERN GREY KANGAROO
-35.45667251,149.09725459999999,VAN RAALTE PLACE,EASTERN GREY KANGAROO
-35.25181955,149.1494726,EADY STREET,EASTERN GREY KANGAROO
-35.18908188,149.016243,,EASTERN GREY KANGAROO
