CREATED_DATE,SPECIES,ROAD_NAME,LATITUDE,LONGITUDE
08/13/2016 12:00:00 AM,OTHER,LAWRENCE WACKETT CRESCENT,-35.45003201,149.1244269
08/13/2016 12:00:00 AM,WOMBAT,MONARO HIGHWAY,-35.53423467,149.1389338
08/14/2016 12:00:00 AM,WOMBAT,THARWA DRIVE,-35.50738405,149.073119
08/15/2016 12:00:00 AM,BRUSHTAIL POSSUM,MURRANJI STREET,-35.24138408,149.0319991
08/16/2016 12:00:00 AM,WOMBAT,TOM ROBERTS AVENUE,-35.46129054,149.1040617
02/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,COPPINS CROSSING ROAD,-35.29199722,149.0370392
02/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,NARRABUNDAH LANE,-35.35052688,149.1529666
02/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.23369248,149.1279924
02/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,RANDWICK ROAD,-35.23491981,149.1293678
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.37879062,149.134022
05/12/2017 12:00:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27671296,149.0772965
05/13/2017 12:00:00 AM,EASTERN GREY KANGAROO,BLACK MOUNTAIN DRIVE,-35.27863722,149.107086
07/08/2016 12:00:00 AM,SWAMP WALLABY,SULWOOD DRIVE,-35.37919256,149.0753653
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38501016,149.0943128
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21453541,149.1869123
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21671605,149.1835506
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.15601986,149.1580892
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,ANTILL STREET,-35.23529177,149.1661193
07/08/2016 12:00:00 AM,EASTERN GREY KANGAROO,DON DUNSTAN DRIVE,-35.4260491,149.0698632
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,LARCOMBE CRESCENT,-35.40874394,149.1196771
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,PETERSILKA STREET,-35.18196105,149.1479728
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,BUGDEN AVENUE,-35.410372,149.1178829
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,BEASLEY STREET,-35.368344,149.1081106
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,IAN POTTER CRESCENT,-35.18061794,149.1433902
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.25076037,149.1546898
06/15/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.39290353,149.1029753
03/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.39313011,149.106834
03/15/2017 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.38595306,149.1683096
06/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.28484335,149.1686147
06/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.39319144,149.103484
06/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,LIMESTONE AVENUE,-35.28016391,149.146292
06/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,MOUNT AINSLIE DRIVE,-35.27743007,149.1628423
06/27/2016 12:00:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38378767,149.0808292
07/10/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA PARKWAY,-35.22888683,149.1960614
07/10/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.24477557,149.086071
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,HOGBEN STREET,-35.4100363,149.1446097
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,KITCHENER STREET,-35.33796809,149.1027802
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,STATE CIRCLE,-35.31225035,149.1226255
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44352133,149.0986083
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.4433672,149.0965659
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,MAJURA ROAD,-35.26875923,149.1961377
07/11/2016 12:00:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21888508,149.1809979
07/12/2016 12:00:00 AM,EASTERN GREY KANGAROO,,-35.33608277,149.1210317
04/28/2017 12:00:00 AM,EASTERN GREY KANGAROO,ADELAIDE AVENUE,-35.31314132,149.1013812
03/13/2017 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.39789085,149.1533157
03/13/2017 12:00:00 AM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.27779746,149.0794801
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.36143021,149.1304834
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15497246,149.1228854
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44630462,149.0927478
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39328045,149.1588913
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15266556,149.112715
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.24013526,149.1112351
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,KAMBAH POOL ROAD,-35.38205819,149.0425551
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44544773,149.1130681
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,HURTLE AVENUE,-35.43275291,149.0876981
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,ROSENTHAL STREET,-35.28385608,149.1589456
06/19/2016 12:00:00 AM,EASTERN GREY KANGAROO,MCCLUNG STREET,-35.1821634,149.1492806
06/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,CRESWELL STREET,-35.28280669,149.1491959
06/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,FALLS PLACE,-35.46110195,149.0929022
06/20/2016 12:00:00 AM,EASTERN GREY KANGAROO,LOUIS LODER STREET,-35.44816346,149.1134852
04/06/2019 02:26:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.32324235,149.0569915
04/06/2019 02:46:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.35537328,149.1656903
04/06/2019 03:08:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.43912033,149.1270982
04/06/2019 03:09:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.43879199,149.1267187
04/06/2019 09:10:00 PM,EASTERN GREY KANGAROO,ADDISON ROAD,-35.2932926,149.1734815
04/06/2019 11:11:00 PM,EASTERN GREY KANGAROO,,-35.28350835,149.1517408
04/06/2019 11:11:00 PM,EASTERN GREY KANGAROO,,-35.39603587,149.1047491
04/06/2019 11:24:00 PM,EASTERN GREY KANGAROO,ARMBRUSTER STREET,-35.44155717,149.0865181
04/07/2019 03:40:00 AM,EASTERN GREY KANGAROO,FLYNN DRIVE,-35.29711748,149.1248031
04/07/2019 07:14:00 AM,,MULLIGANS FLAT ROAD,-35.15422306,149.1560147
04/07/2019 09:41:00 PM,EASTERN GREY KANGAROO,OAKS ESTATE ROAD,-35.32965792,149.2304968
04/07/2019 11:52:00 PM,EASTERN GREY KANGAROO,DUFFY STREET,-35.26737887,149.1477085
04/08/2019 06:37:00 AM,EASTERN GREY KANGAROO,,-35.2905866,149.1735469
04/08/2019 09:49:00 AM,EASTERN GREY KANGAROO,CARRUTHERS STREET,-35.32690509,149.0898697
04/09/2019 04:12:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38047795,149.0774023
04/09/2019 06:57:00 AM,EASTERN GREY KANGAROO,,-35.37598897,149.0925819
04/09/2019 09:53:00 AM,EASTERN GREY KANGAROO,KITCHENER STREET,-35.33836508,149.1024214
04/09/2019 10:35:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.40691049,149.1383151
11/04/2018 08:17:00 PM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44506078,149.1083119
11/04/2018 09:01:00 PM,EASTERN GREY KANGAROO,MELROSE DRIVE,-35.34735222,149.083922
11/04/2018 09:41:00 PM,EASTERN GREY KANGAROO,,-35.37692418,149.1145977
11/04/2018 10:01:00 PM,EASTERN GREY KANGAROO,,-35.24372527,149.0356065
11/05/2018 08:49:00 PM,EASTERN GREY KANGAROO,ELLENBOROUGH STREET,-35.23161288,149.1236818
11/05/2018 08:52:00 PM,EASTERN GREY KANGAROO,MUGGA WAY,-35.32469668,149.1210258
11/05/2018 09:15:00 PM,EASTERN GREY KANGAROO,,-35.18872218,149.0828255
11/05/2018 10:51:00 PM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.24261577,149.1106916
11/05/2018 10:51:00 PM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.24270761,149.1108135
11/06/2018 07:45:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.28851497,149.0794626
11/06/2018 08:18:00 PM,EASTERN GREY KANGAROO,,-35.25069274,149.1500508
11/06/2018 09:19:00 PM,EASTERN GREY KANGAROO,,-35.36270157,149.1053698
11/06/2018 11:28:00 PM,EASTERN GREY KANGAROO,WILSHIRE STREET,-35.25594972,149.140492
11/06/2018 11:41:00 PM,EASTERN GREY KANGAROO,MAJURA AVENUE,-35.25800509,149.1393227
11/07/2018 12:38:00 AM,EASTERN GREY KANGAROO,,-35.25333702,149.0258518
11/07/2018 04:43:00 AM,EASTERN GREY KANGAROO,MUGGA WAY,-35.32364855,149.11997
11/07/2018 05:01:00 AM,EASTERN GREY KANGAROO,,-35.32897207,149.1109424
11/07/2018 06:24:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.39494169,149.1417521
12/18/2018 03:05:00 AM,EASTERN GREY KANGAROO,,-35.40289882,149.1446673
12/18/2018 07:14:00 AM,EASTERN GREY KANGAROO,CASWELL DRIVE,-35.2724531,149.0880371
12/18/2018 09:06:00 PM,EASTERN GREY KANGAROO,,-35.44016858,149.0890246
12/18/2018 11:28:00 PM,OTHER,BINGLEY CRESCENT,-35.19059178,149.0507708
12/18/2018 11:49:00 PM,EASTERN GREY KANGAROO,KENT STREET,-35.32396156,149.0967558
12/19/2018 04:03:00 AM,WALLABY,BELCONNEN WAY,-35.25984578,149.0946235
12/19/2018 03:00:00 PM,EASTERN GREY KANGAROO,LANYON DRIVE,-35.38274962,149.174021
12/19/2018 03:03:00 PM,EASTERN GREY KANGAROO,LANYON DRIVE,-35.38306118,149.1739119
12/19/2018 07:51:00 PM,EASTERN GREY KANGAROO,MOUNT AINSLIE DRIVE,-35.28183267,149.1633346
12/19/2018 09:17:00 PM,EASTERN GREY KANGAROO,FAIRFAX STREET,-35.25985444,149.1022646
12/19/2018 10:56:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38198247,149.0790431
12/20/2018 04:34:00 AM,EASTERN GREY KANGAROO,,-35.15943189,149.1334025
12/20/2018 10:35:00 AM,EASTERN GREY KANGAROO,BINDUBI STREET,-35.27154563,149.0756283
12/20/2018 09:41:00 PM,WALLABY,BELCONNEN WAY,-35.25890412,149.0917717
12/21/2018 01:16:00 AM,OTHER,,-35.33737862,149.1019844
12/21/2018 09:12:00 PM,EASTERN GREY KANGAROO,CURRAN DRIVE,-35.18389522,149.0908645
12/22/2018 05:41:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.41147862,149.1448808
02/20/2019 03:26:00 AM,EASTERN GREY KANGAROO,PIALLIGO AVENUE,-35.3204586,149.2013792
02/21/2019 01:02:00 AM,EASTERN GREY KANGAROO,ISABELLA DRIVE,-35.41043251,149.1344287
02/21/2019 01:02:00 AM,,,-35.29263107,149.0928414
02/21/2019 10:20:00 AM,EASTERN GREY KANGAROO,MUGGA LANE,-35.373402,149.1322463
02/21/2019 09:37:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.3831359,149.0798142
02/21/2019 09:39:00 PM,EASTERN GREY KANGAROO,PIALLIGO AVENUE,-35.3200884,149.2102914
02/21/2019 09:51:00 PM,EASTERN GREY KANGAROO,PIALLIGO AVENUE,-35.32488572,149.2225185
02/21/2019 10:09:00 PM,EASTERN GREY KANGAROO,KINGS HIGHWAY,-35.32609123,149.3727341
02/21/2019 10:09:00 PM,EASTERN GREY KANGAROO,CARRUTHERS STREET,-35.32683095,149.0899304
02/21/2019 10:36:00 PM,EASTERN GREY KANGAROO,CANBERRA AVENUE,-35.3286032,149.1590459
02/21/2019 10:50:00 PM,RED NECKED WALLABY,CASWELL DRIVE,-35.26813835,149.0869053
02/21/2019 10:54:00 PM,EASTERN GREY KANGAROO,MUGGA LANE,-35.37310168,149.1319201
02/22/2019 05:04:00 AM,EASTERN GREY KANGAROO,GRIMWADE STREET,-35.21794032,149.1380093
02/22/2019 04:25:00 PM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.25745253,149.0270511
02/22/2019 07:07:00 PM,EASTERN GREY KANGAROO,COPPINS CROSSING ROAD,-35.28092453,149.0429098
02/22/2019 09:28:00 PM,EASTERN GREY KANGAROO,ERINDALE DRIVE,-35.38924013,149.1132555
02/22/2019 09:33:00 PM,EASTERN GREY KANGAROO,LONG GULLY ROAD,-35.38875152,149.1317684
02/22/2019 09:48:00 PM,EASTERN GREY KANGAROO,LANYON DRIVE,-35.37888723,149.1815859
04/09/2019 12:16:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.38082299,149.1698073
04/09/2019 11:04:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.37911902,149.1699837
04/09/2019 11:49:00 PM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.22300518,149.1276551
04/10/2019 07:59:00 AM,WALLABY,PARKES WAY,-35.29357637,149.1419505
04/10/2019 09:18:00 AM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.21170328,149.1763404
04/10/2019 10:10:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.33822337,149.1749389
04/10/2019 09:02:00 PM,EASTERN GREY KANGAROO,MORSHEAD DRIVE,-35.30199227,149.1541451
04/10/2019 09:31:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.37290582,149.0529631
04/10/2019 09:37:00 PM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.22186776,149.1289662
04/10/2019 10:06:00 PM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.38004445,149.093466
04/10/2019 11:42:00 PM,EASTERN GREY KANGAROO,,-35.29902458,149.1264421
04/10/2019 11:44:00 PM,EASTERN GREY KANGAROO,MUGGA LANE,-35.35935175,149.1315083
04/11/2019 01:36:00 AM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.29494658,149.1599809
04/11/2019 10:02:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.32047,149.0615267
04/11/2019 10:56:00 AM,EASTERN GREY KANGAROO,JOHNSON DRIVE,-35.43254919,149.1020067
04/11/2019 07:46:00 PM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34508105,149.1305985
04/11/2019 09:52:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20588922,149.1998893
11/07/2018 08:17:00 PM,EASTERN GREY KANGAROO,MOUNT AINSLIE DRIVE,-35.28481012,149.1612253
11/08/2018 12:35:00 AM,EASTERN GREY KANGAROO,DIDDAMS CLOSE,-35.225939,149.072915
11/08/2018 01:19:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.29819918,149.0690217
11/08/2018 03:58:00 AM,EASTERN GREY KANGAROO,,-35.38222682,149.0952966
11/08/2018 09:18:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38519062,149.0956038
11/08/2018 10:13:00 AM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.34203113,149.0668087
11/08/2018 11:18:00 AM,EASTERN GREY KANGAROO,,-35.16846095,149.0954296
11/08/2018 08:31:00 PM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.38364203,149.090921
11/08/2018 09:18:00 PM,EASTERN GREY KANGAROO,,-35.20434525,149.0508207
11/08/2018 10:06:00 PM,EASTERN GREY KANGAROO,,-35.28210867,149.1501006
11/08/2018 10:30:00 PM,EASTERN GREY KANGAROO,MUGGA WAY,-35.33194093,149.122441
11/08/2018 11:38:00 PM,EASTERN GREY KANGAROO,MACFARLAND CRESCENT,-35.35604217,149.075288
11/08/2018 11:38:00 PM,EASTERN GREY KANGAROO,,-35.32434532,149.0931738
11/09/2018 12:42:00 AM,EASTERN GREY KANGAROO,,-35.38226698,149.0951487
11/09/2018 01:46:00 AM,EASTERN GREY KANGAROO,YAMBA DRIVE,-35.35544352,149.1008151
11/09/2018 03:46:00 AM,EASTERN GREY KANGAROO,HENTY STREET,-35.26923255,149.1330397
11/09/2018 10:29:00 AM,EASTERN GREY KANGAROO,MIRRABEI DRIVE,-35.1682684,149.1161286
11/09/2018 04:06:00 PM,EASTERN GREY KANGAROO,GLADSTONE STREET,-35.17414132,149.0639404
12/22/2018 08:40:00 PM,EASTERN GREY KANGAROO,MOUNT MAJURA ROAD,-35.23337205,149.1952726
12/22/2018 09:52:00 PM,EASTERN GREY KANGAROO,,-35.26076007,149.1540218
12/22/2018 10:16:00 PM,EASTERN GREY KANGAROO,LIME KILN ROAD,-35.23271097,149.1976579
12/23/2018 12:53:00 AM,EASTERN GREY KANGAROO,CASWELL DRIVE,-35.27163245,149.0880678
12/23/2018 08:47:00 AM,EASTERN GREY KANGAROO,COTTER ROAD,-35.33197595,149.0083362
12/23/2018 06:26:00 PM,EASTERN GREY KANGAROO,,-35.26899795,149.0479756
12/23/2018 09:03:00 PM,EASTERN GREY KANGAROO,MOUNT MAJURA ROAD,-35.2370867,149.1940477
12/23/2018 09:21:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20567945,149.1987241
12/23/2018 09:26:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.35969368,149.0683337
12/23/2018 09:27:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20903173,149.192218
12/24/2018 01:05:00 AM,EASTERN GREY KANGAROO,YARRA GLEN,-35.31728648,149.0908494
12/24/2018 06:04:00 AM,EASTERN GREY KANGAROO,ADELAIDE AVENUE,-35.3121985,149.1082124
12/24/2018 07:08:00 AM,EASTERN GREY KANGAROO,MOUNT STROMLO ROAD,-35.32635917,149.0088883
12/24/2018 09:00:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.39835417,149.0718364
12/24/2018 12:12:00 PM,EASTERN GREY KANGAROO,,-35.37530203,149.1110728
12/24/2018 03:57:00 PM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.28440515,149.0868668
12/24/2018 04:26:00 PM,EASTERN GREY KANGAROO,KERRIGAN STREET,-35.1928739,149.0294474
02/23/2019 10:34:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34560567,149.1162371
02/23/2019 11:01:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.4454316,149.1306933
02/23/2019 11:25:00 AM,EASTERN GREY KANGAROO,WILLIAM HOVELL DRIVE,-35.27779338,149.0800401
02/23/2019 03:19:00 PM,EASTERN GREY KANGAROO,THARWA DRIVE,-35.44563675,149.1088189
02/23/2019 08:28:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.48164617,149.147044
02/23/2019 09:46:00 PM,EASTERN GREY KANGAROO,SPITFIRE AVENUE,-35.29759565,149.1872675
02/24/2019 04:17:00 AM,EASTERN GREY KANGAROO,PIALLIGO AVENUE,-35.32207663,149.2171487
02/24/2019 04:21:00 AM,EASTERN GREY KANGAROO,PIALLIGO AVENUE,-35.32165827,149.2164084
02/24/2019 08:12:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.3480334,149.0721904
02/24/2019 06:35:00 PM,EASTERN GREY KANGAROO,LONG GULLY ROAD,-35.38908738,149.1330483
02/24/2019 06:45:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.39284967,149.1590616
02/24/2019 09:30:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.57621975,149.1350526
02/24/2019 09:31:00 PM,EASTERN GREY KANGAROO,CANBERRA AVENUE,-35.33082932,149.1628978
02/24/2019 09:32:00 PM,EASTERN GREY KANGAROO,KINGS HIGHWAY,-35.32271799,149.3814324
02/24/2019 09:55:00 PM,EASTERN GREY KANGAROO,LIMESTONE AVENUE,-35.28148634,149.1468067
02/24/2019 09:59:00 PM,EASTERN GREY KANGAROO,NORTHCOTT DRIVE,-35.28429267,149.1695227
02/24/2019 10:30:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.37377102,149.05909
04/11/2019 10:25:00 PM,EASTERN GREY KANGAROO,FAIRBAIRN AVENUE,-35.2943563,149.1723617
04/11/2019 11:10:00 PM,EASTERN GREY KANGAROO,FLEMINGTON ROAD,-35.22667844,149.1437916
04/12/2019 02:29:00 AM,EASTERN GREY KANGAROO,GLENLOCH INTERCHANGE,-35.28556197,149.0824475
04/12/2019 08:09:00 AM,EASTERN GREY KANGAROO,,-35.40429505,149.1104732
04/12/2019 08:33:00 AM,EASTERN GREY KANGAROO,,-35.39377297,149.162615
04/12/2019 10:26:00 PM,EASTERN GREY KANGAROO,,-35.42816808,149.0744313
04/12/2019 11:39:00 PM,EASTERN GREY KANGAROO,GUNGAHLIN DRIVE,-35.22480417,149.1222307
04/12/2019 11:40:00 PM,EASTERN GREY KANGAROO,FAIRFAX STREET,-35.25959624,149.1031761
04/13/2019 01:05:00 AM,EASTERN GREY KANGAROO,POINT HUT ROAD,-35.44935105,149.0476638
04/13/2019 05:09:00 AM,EASTERN GREY KANGAROO,,-35.37252582,149.0632961
04/13/2019 05:34:00 AM,EASTERN GREY KANGAROO,ALICE CUMMINS STREET,-35.18253153,149.1489072
04/13/2019 11:37:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.37297244,149.0647633
04/13/2019 09:49:00 PM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34795077,149.1236428
04/13/2019 09:54:00 PM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34778743,149.1244739
04/13/2019 09:58:00 PM,EASTERN GREY KANGAROO,,-35.34794102,149.1382174
04/13/2019 10:06:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.2063332,149.1971094
04/13/2019 10:31:00 PM,EASTERN GREY KANGAROO,MADIGAN STREET,-35.25267483,149.1607151
11/09/2018 07:29:00 PM,EASTERN GREY KANGAROO,MUGGA LANE,-35.37652457,149.1333521
11/09/2018 08:28:00 PM,EASTERN GREY KANGAROO,MACKENZIE STREET,-35.25222432,149.1618597
11/09/2018 09:37:00 PM,,ERINDALE DRIVE,-35.39110772,149.110707
11/09/2018 09:52:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.36537294,149.1670434
11/09/2018 11:18:00 PM,RED NECKED WALLABY,BELCONNEN WAY,-35.25522587,149.0872634
11/10/2018 02:23:00 AM,EASTERN GREY KANGAROO,ATHLLON DRIVE,-35.40831003,149.0631704
11/10/2018 02:59:00 AM,EASTERN GREY KANGAROO,SULWOOD DRIVE,-35.37324788,149.0665491
11/10/2018 03:18:00 AM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.35630448,149.1655128
11/10/2018 10:36:00 AM,EASTERN GREY KANGAROO,KENT STREET,-35.32604867,149.0959814
11/10/2018 05:40:00 PM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.21329763,149.1851091
11/10/2018 07:33:00 PM,EASTERN GREY KANGAROO,TUGGERANONG PARKWAY,-35.31013458,149.0619765
11/10/2018 09:06:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21959279,149.1793359
11/10/2018 09:14:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20967243,149.1909892
11/10/2018 09:18:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21113473,149.1897554
11/10/2018 09:56:00 PM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20721533,149.1947301
11/10/2018 10:28:00 PM,EASTERN GREY KANGAROO,TEMPLESTOWE AVENUE,-35.46220317,149.10715
11/11/2018 01:01:00 AM,EASTERN GREY KANGAROO,,-35.26156833,149.0560172
11/11/2018 01:02:00 AM,EASTERN GREY KANGAROO,CANBERRA AVENUE,-35.32199192,149.1454015
12/24/2018 09:43:00 PM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.21290993,149.1124131
12/25/2018 12:21:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.20578045,149.2001572
12/25/2018 12:32:00 AM,EASTERN GREY KANGAROO,FEDERAL HIGHWAY,-35.21202432,149.1894907
12/25/2018 11:53:00 AM,EASTERN GREY KANGAROO,,-35.32885453,149.0523279
12/25/2018 02:08:00 PM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.2057323,149.1006163
12/25/2018 02:08:00 PM,WALLAROO,BARTON HIGHWAY,-35.18254246,149.0748795
12/26/2018 12:24:00 AM,EASTERN GREY KANGAROO,GINNINDERRA DRIVE,-35.23097662,149.0797421
12/26/2018 12:25:00 AM,EASTERN GREY KANGAROO,,-35.25963159,149.2625769
12/26/2018 01:50:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.19833318,149.0904878
12/26/2018 08:02:00 PM,EASTERN GREY KANGAROO,CAPITAL CIRCLE,-35.31087538,149.1206391
12/27/2018 09:37:00 PM,EASTERN GREY KANGAROO,HORSE PARK DRIVE,-35.15304685,149.1136946
12/27/2018 09:51:00 PM,EASTERN GREY KANGAROO,MIRRABEI DRIVE,-35.1708947,149.1166165
12/27/2018 09:53:00 PM,EASTERN GREY KANGAROO,QUEEN ELIZABETH TERRACE,-35.2972315,149.1343228
12/27/2018 10:38:00 PM,EASTERN GREY KANGAROO,MONARO HIGHWAY,-35.52491507,149.1434868
12/28/2018 01:12:00 AM,EASTERN GREY KANGAROO,,-35.15297935,149.1175414
12/28/2018 08:12:00 PM,EASTERN GREY KANGAROO,PHILLIP AVENUE,-35.2559642,149.1601669
12/30/2018 12:41:00 AM,EASTERN GREY KANGAROO,HINDMARSH DRIVE,-35.34459605,149.1378996
02/24/2019 10:30:00 PM,EASTERN GREY KANGAROO,LADY DENMAN DRIVE,-35.28557088,149.102108
02/24/2019 11:29:00 PM,EASTERN GREY KANGAROO,,-35.36982121,149.1700615
02/24/2019 11:32:00 PM,EASTERN GREY KANGAROO,YAMBA DRIVE,-35.37807089,149.1144647
02/25/2019 12:11:00 AM,EASTERN GREY KANGAROO,,-35.20233893,149.1306718
02/25/2019 01:52:00 AM,EASTERN GREY KANGAROO,URIARRA ROAD,-35.27046383,148.9681149
02/25/2019 02:27:00 AM,EASTERN GREY KANGAROO,KINGS HIGHWAY,-35.32368258,149.3778355
02/25/2019 04:05:00 AM,EASTERN GREY KANGAROO,BARTON HIGHWAY,-35.1829205,149.0747916
