road,lng,lat,species,count
,149.2036604,-35.29532282,eastern grey kangaroo,2
,149.1720247,-35.28779458,eastern grey kangaroo,2
,149.09225,-35.35098865,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1295374,-35.19467563,eastern grey kangaroo,2
,149.0199521,-35.32414332,eastern grey kangaroo,2
,149.1863105,-35.37786197,eastern grey kangaroo,2
PURDIE STREET,149.0934488,-35.24988975,eastern grey kangaroo,2
FARR PLACE,149.1108965,-35.3672301,eastern grey kangaroo,2
,149.1759285,-35.28912822,eastern grey kangaroo,2
SUTTON ROAD,149.2594752,-35.27342365,eastern grey kangaroo,2
,149.1508675,-35.50816575,eastern grey kangaroo,2
ICELY PLACE,149.0463087,-35.38906221,wombat,2
SPIGL STREET,149.1027181,-35.21237483,brushtail possum,2
CUTLACK STREET,149.0786961,-35.20745745,brushtail possum,2
ANGLE CROSSING ROAD,149.1341487,-35.57300056,,2
LAWRENCE WACKETT CRESCENT,149.1235464,-35.44968272,eastern grey kangaroo,2
HINDMARSH DRIVE,149.1529206,-35.34367235,eastern grey kangaroo,2
,149.1484341,-35.14572775,eastern grey kangaroo,2
,149.078097,-35.42615232,eastern grey kangaroo,2
LEARMONTH DRIVE,149.0557639,-35.39629788,eastern grey kangaroo,2
SUTTON ROAD,149.2422091,-35.32097828,eastern grey kangaroo,2
,149.095545,-35.37292502,eastern grey kangaroo,2
COTTER ROAD,149.0821864,-35.31322653,eastern grey kangaroo,2
DALY PLACE,149.0997748,-35.45822602,eastern grey kangaroo,2
DUFFY STREET,149.1571936,-35.25348694,eastern grey kangaroo,2
COPPINS CROSSING ROAD,149.0370477,-35.29201317,eastern grey kangaroo,2
GOODHART CRESCENT,149.0241353,-35.19391958,red necked wallaby,2
ANZAC PARADE,149.1424415,-35.2883207,eastern grey kangaroo,2
,149.0886367,-35.4039736,eastern grey kangaroo,2
CUSTANCE STREET,149.1009068,-35.37793993,eastern grey kangaroo,2
,149.0266211,-35.34293813,,2
GUNGAHLIN DRIVE,149.1166346,-35.18447637,eastern grey kangaroo,2
INA GREGORY CIRCUIT,149.1103027,-35.46449275,eastern grey kangaroo,2
PINE ISLAND ROAD,149.0661601,-35.42654853,eastern grey kangaroo,2
HORSE PARK DRIVE,149.1689614,-35.20369945,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0792466,-35.3041193,eastern grey kangaroo,2
,149.1106431,-35.31952397,eastern grey kangaroo,2
,149.0974941,-35.3700645,eastern grey kangaroo,2
,149.1201323,-35.29801988,eastern grey kangaroo,2
,149.1023904,-35.46952008,eastern grey kangaroo,2
MONARO HIGHWAY,149.1357532,-35.57384528,eastern grey kangaroo,2
HORSE PARK DRIVE,149.1413108,-35.17856725,eastern grey kangaroo,2
JERRABOMBERRA AVENUE,149.1626922,-35.35427975,eastern grey kangaroo,2
,149.020812,-35.30480867,eastern grey kangaroo,2
EARLE STREET,149.1215794,-35.24472423,eastern grey kangaroo,2
,149.0435071,-35.18701227,eastern grey kangaroo,2
,149.128523,-35.43444375,eastern grey kangaroo,2
,149.1126769,-35.28053733,wallaby,2
CLUNIES ROSS STREET,149.1167495,-35.27288515,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1240892,-35.22482428,eastern grey kangaroo,2
GINNINDERRA DRIVE,149.0213344,-35.20095921,eastern grey kangaroo,2
,149.1812753,-35.29927266,eastern grey kangaroo,2
,149.1027794,-35.32853693,eastern grey kangaroo,2
KINGSCOTE CRESCENT,149.0814952,-35.42879244,eastern grey kangaroo,2
,149.1047623,-35.24833562,eastern grey kangaroo,2
,149.0536895,-35.24371613,eastern grey kangaroo,2
,149.0953451,-35.40100455,eastern grey kangaroo,2
,149.0473178,-35.36447823,eastern grey kangaroo,2
FEDERAL HIGHWAY,149.1969243,-35.20783088,eastern grey kangaroo,2
,149.0723033,-35.35397895,eastern grey kangaroo,2
ROSENTHAL STREET,149.1526998,-35.2816324,eastern grey kangaroo,2
,149.0762286,-35.39557216,eastern grey kangaroo,2
,149.1116825,-35.35516988,eastern grey kangaroo,2
,149.1055334,-35.19328202,eastern grey kangaroo,2
BRINSMEAD STREET,149.0799739,-35.36779462,eastern grey kangaroo,2
URIARRA ROAD,148.9850755,-35.2915033,eastern grey kangaroo,2
NOMAD DRIVE,149.181156,-35.30082948,eastern grey kangaroo,2
,149.1720994,-35.37414133,eastern grey kangaroo,2
,149.0709167,-35.33724367,eastern grey kangaroo,2
,149.0740711,-35.36094157,eastern grey kangaroo,2
,149.1556416,-35.1680815,red necked wallaby,2
KAMBAH POOL ROAD,149.0474989,-35.37720657,eastern grey kangaroo,2
,149.0136226,-35.34504398,eastern grey kangaroo,2
URIARRA ROAD,148.9793379,-35.28712547,eastern grey kangaroo,2
ALEXANDRINA DRIVE,149.1207051,-35.30065417,eastern grey kangaroo,2
URIARRA ROAD,148.9685037,-35.27027994,wombat,2
CAPITAL CIRCLE,149.1211798,-35.30993003,other,2
PARKIN STREET,149.0877869,-35.366487,brushtail possum,2
COUVREUR STREET,149.1115133,-35.3359769,eastern grey kangaroo,2
STOCKDILL DRIVE,148.9894693,-35.24141012,eastern grey kangaroo,2
EUCUMBENE DRIVE,149.0269049,-35.33205955,eastern grey kangaroo,2
SOUTHERN CROSS DRIVE,149.0106103,-35.2185191,eastern grey kangaroo,2
BRAMSTON STREET,149.1167947,-35.4040905,eastern grey kangaroo,2
,149.0187949,-35.31170368,eastern grey kangaroo,2
MUGGA LANE,149.1319602,-35.36902455,eastern grey kangaroo,2
MONARO HIGHWAY,149.1317073,-35.5467351,eastern grey kangaroo,2
THARWA DRIVE,149.0912794,-35.48813149,wombat,2
,149.1219619,-35.12554597,eastern grey kangaroo,2
APPEL CRESCENT,149.1109528,-35.40100955,eastern grey kangaroo,2
GORMANSTON CRESCENT,149.1003139,-35.31551542,eastern grey kangaroo,2
MONARO HIGHWAY,149.1642247,-35.34473439,eastern grey kangaroo,2
ERINDALE DRIVE,149.0978321,-35.40665233,eastern grey kangaroo,2
,149.0715211,-35.24166508,eastern grey kangaroo,2
,149.1255621,-35.41052875,eastern grey kangaroo,2
NUDURR DRIVE,149.1103462,-35.19660158,other,2
DORSCH STREET,149.1094952,-35.37056432,eastern grey kangaroo,2
WESTON PARK ROAD,149.0955147,-35.297259,eastern grey kangaroo,2
QUIROS STREET,149.126013,-35.33687975,eastern grey kangaroo,2
,149.092732,-35.32872897,eastern grey kangaroo,2
FULLERTON CRESCENT,149.1208338,-35.43370462,eastern grey kangaroo,2
GAWLER CRESCENT,149.1128751,-35.31673548,wallaby,2
GUNGAHLIN DRIVE,149.1219299,-35.22392662,eastern grey kangaroo,2
,149.1085084,-35.37826432,eastern grey kangaroo,2
MOUNT AINSLIE DRIVE,149.1627227,-35.2772703,eastern grey kangaroo,2
SERVICES ROAD,149.113972,-35.27395083,eastern grey kangaroo,2
GAWLER CRESCENT,149.1120843,-35.31541425,wallaroo,2
MUGGA LANE,149.1335913,-35.35778835,eastern grey kangaroo,2
,149.0536886,-35.40798955,eastern grey kangaroo,2
GUNDAROO DRIVE,149.0975071,-35.20119932,eastern grey kangaroo,2
CHARTERISVILLE AVENUE,149.0999293,-35.45572924,eastern grey kangaroo,2
BURDEKIN STREET,149.0364102,-35.34147442,eastern grey kangaroo,2
HORSE PARK DRIVE,149.1600939,-35.19016372,eastern grey kangaroo,2
,149.0840491,-35.21683585,eastern grey kangaroo,2
BANJO PATERSON AVENUE,149.0327894,-35.3210419,eastern grey kangaroo,2
,149.1101939,-35.41281891,eastern grey kangaroo,2
OAKS ESTATE ROAD,149.2229682,-35.33681274,eastern grey kangaroo,2
SMITHS ROAD,149.0744106,-35.52691255,eastern grey kangaroo,2
BEN BLAKENEY STREET,149.1380214,-35.15820937,eastern grey kangaroo,2
,149.1789359,-35.289306,eastern grey kangaroo,2
PAQUITA STREET,149.1448955,-35.165166,eastern grey kangaroo,2
MULLIGANS FLAT ROAD,149.1435348,-35.1631068,eastern grey kangaroo,2
SOUTHERN CROSS DRIVE,149.0135925,-35.21981923,eastern grey kangaroo,2
,149.1252577,-35.36435603,eastern grey kangaroo,2
RANDWICK ROAD,149.1384173,-35.22883555,eastern grey kangaroo,2
,149.0472973,-35.3705258,eastern grey kangaroo,2
EUCUMBENE DRIVE,149.0273123,-35.32707744,eastern grey kangaroo,2
HEYSEN STREET,149.0679249,-35.33368267,eastern grey kangaroo,2
,149.1211874,-35.33241571,eastern grey kangaroo,2
CATALANO STREET,149.034095,-35.31891423,eastern grey kangaroo,2
DIBBS STREET,149.1519264,-35.25292883,eastern grey kangaroo,2
COTTER ROAD,149.0479647,-35.32727728,eastern grey kangaroo,2
CORONATION DRIVE,149.1220423,-35.30141722,eastern grey kangaroo,2
STREETON DRIVE,149.053693,-35.32829297,eastern grey kangaroo,2
MOUNT STROMLO ROAD,149.0091612,-35.32585437,red necked wallaby,2
LANYON DRIVE,149.1692575,-35.38402279,eastern grey kangaroo,2
CONNIBERE CRESCENT,149.0737785,-35.40656483,eastern grey kangaroo,2
ICELY PLACE,149.0463087,-35.38906221,wombat,2
SPIGL STREET,149.1027181,-35.21237483,brushtail possum,2
CUTLACK STREET,149.0786961,-35.20745745,brushtail possum,2
ANGLE CROSSING ROAD,149.1341487,-35.57300056,,2
WISDOM STREET,149.0939522,-35.33735754,brushtail possum,2
COTTER ROAD,148.9952333,-35.33835947,eastern grey kangaroo,2
FARRER STREET,149.1414186,-35.27125828,eastern grey kangaroo,2
MOUNT AINSLIE DRIVE,149.163509,-35.26823063,eastern grey kangaroo,2
,149.0607733,-35.40699827,eastern grey kangaroo,2
BANDJALONG CRESCENT,149.0873312,-35.26149133,swamp wallaby,2
COLVIN STREET,149.1015991,-35.33300485,eastern grey kangaroo,2
PINE ISLAND ROAD,149.0643457,-35.43007592,eastern grey kangaroo,2
COTTER ROAD,148.9959254,-35.33850207,eastern grey kangaroo,2
MOUNT AINSLIE DRIVE,149.1597494,-35.26883013,wallaroo,2
LANYON DRIVE,149.1711817,-35.38533528,eastern grey kangaroo,2
BARR SMITH AVENUE,149.0754951,-35.43144927,eastern grey kangaroo,2
NAAS ROAD,149.0530339,-35.5991279,wombat,2
COPPINS CROSSING ROAD,149.0394025,-35.28714057,eastern grey kangaroo,2
COPPINS CROSSING ROAD,149.0423917,-35.2826442,eastern grey kangaroo,2
URIARRA ROAD,148.9750028,-35.27934068,eastern grey kangaroo,2
COTTER ROAD,149.0487858,-35.32824288,eastern grey kangaroo,2
MONARO HIGHWAY,149.1419456,-35.47505055,eastern grey kangaroo,2
ANTILL STREET,149.1554645,-35.24653232,brushtail possum,2
LA PEROUSE STREET,149.1282711,-35.33949766,brushtail possum,2
MACLEAN STREET,149.1295265,-35.4150915,other,2
SMITHS ROAD,149.0932206,-35.56652622,eastern grey kangaroo,2
,149.0300648,-35.38787712,wombat,2
KAMBAH POOL ROAD,149.0454027,-35.37949696,eastern grey kangaroo,2
WHEELWRIGHT CRESCENT,149.1030151,-35.47271122,eastern grey kangaroo,2
CLARRIE HERMES DRIVE,149.0994087,-35.17613673,eastern grey kangaroo,2
MONARO HIGHWAY,149.1643206,-35.3253871,swamp wallaby,2
MONARO HIGHWAY,149.1622016,-35.33479465,other,2
CLARRIE HERMES DRIVE,149.0994087,-35.17613673,eastern grey kangaroo,2
STOCKDILL DRIVE,148.9979237,-35.23663581,eastern grey kangaroo,2
LA PEROUSE STREET,149.1273915,-35.33964086,eastern grey kangaroo,2
DARGIE STREET,149.0580617,-35.32590697,eastern grey kangaroo,2
MACLEOD COURT,149.051432,-35.34147029,wombat,2
GUNGAHLIN DRIVE,149.12085,-35.22638952,eastern grey kangaroo,2
FREDA GIBSON CIRCUIT,149.1251116,-35.4456632,wombat,2
MERMAID STREET,149.1233523,-35.34068715,eastern grey kangaroo,2
LAWRENCE WACKETT CRESCENT,149.1247552,-35.44972177,other,2
SUTTON ROAD,149.2634425,-35.26204439,eastern grey kangaroo,2
COTTER ROAD,148.9803729,-35.33306418,eastern grey kangaroo,2
KAMBAH POOL ROAD,149.0200793,-35.39716928,eastern grey kangaroo,2
PERCY BEGG CIRCUIT,149.0161447,-35.18932616,other,2
DIDDAMS CLOSE,149.075162,-35.22729656,wombat,2
COLVIN STREET,149.1015143,-35.33255852,other,2
HUDDART COURT,149.1406504,-35.21724778,other,2
ADELAIDE AVENUE,149.1149055,-35.3104313,eastern grey kangaroo,2
MONARO HIGHWAY,149.1333518,-35.54441563,eastern grey kangaroo,2
DOWNES PLACE,149.1029358,-35.32972829,eastern grey kangaroo,2
DOWNES PLACE,149.1028105,-35.329897,eastern grey kangaroo,2
PARKWOOD ROAD,148.9965809,-35.21625188,eastern grey kangaroo,2
AYERS STREET,149.0770925,-35.3257082,brushtail possum,2
DAIRY ROAD,149.1633537,-35.31582808,other,2
COTTER ROAD,149.0464397,-35.32674238,eastern grey kangaroo,2
THARWA DRIVE,149.0903861,-35.47682974,eastern grey kangaroo,2
CLIFT CRESCENT,149.1031405,-35.42397276,eastern grey kangaroo,2
DAMPIER CRESCENT,149.1225414,-35.31964558,other,2
ALEXANDRINA DRIVE,149.1085164,-35.29774762,eastern grey kangaroo,2
LAVATER PLACE,149.1120069,-35.34013323,eastern grey kangaroo,2
HAWKESBURY CRESCENT,149.1141294,-35.38051017,eastern grey kangaroo,2
MONARO HIGHWAY,149.1621922,-35.34450417,eastern grey kangaroo,2
CALLISTER CRESCENT,149.1149575,-35.45510951,eastern grey kangaroo,2
,148.9993028,-35.32288655,eastern grey kangaroo,2
KAMBAH POOL ROAD,149.0332866,-35.38732904,wombat,2
MONARO HIGHWAY,149.1419456,-35.47505055,eastern grey kangaroo,2
RAWS CRESCENT,149.1656616,-35.39308597,eastern grey kangaroo,2
KAMBAH POOL ROAD,149.0342424,-35.38675851,wombat,2
BAGSHAW PLACE,149.0862434,-35.43934636,other,2
KINGSCOTE CRESCENT,149.0756814,-35.42910367,brushtail possum,2
MONARO HIGHWAY,149.136182,-35.46742464,wombat,2
SETTLEMENT DRIVE,149.0359614,-35.32684281,eastern grey kangaroo,2
DEMAINE CRESCENT,149.1230358,-35.4042298,eastern grey kangaroo,2
HOPETOUN CIRCUIT,149.1082261,-35.31519224,other,2
PHILLIP AVENUE,149.1596344,-35.25706655,ringtail possum,2
COPPINS CROSSING ROAD,149.0370392,-35.29199722,eastern grey kangaroo,2
RANDWICK ROAD,149.1293678,-35.23491981,eastern grey kangaroo,2
,149.1580892,-35.15601986,eastern grey kangaroo,2
,149.086071,-35.24477557,eastern grey kangaroo,2
HORSE PARK DRIVE,149.112715,-35.15266556,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1112351,-35.24013526,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0794626,-35.28851497,eastern grey kangaroo,2
,149.1500508,-35.25069274,eastern grey kangaroo,2
,149.1109424,-35.32897207,eastern grey kangaroo,2
BINGLEY CRESCENT,149.0507708,-35.19059178,other,2
,149.1334025,-35.15943189,eastern grey kangaroo,2
COPPINS CROSSING ROAD,149.0429098,-35.28092453,eastern grey kangaroo,2
PARKES WAY,149.1419505,-35.29357637,wallaby,2
HORSE PARK DRIVE,149.1763404,-35.21170328,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1289662,-35.22186776,eastern grey kangaroo,2
MIRRABEI DRIVE,149.1161286,-35.1682684,eastern grey kangaroo,2
GLADSTONE STREET,149.0639404,-35.17414132,eastern grey kangaroo,2
,149.1540218,-35.26076007,eastern grey kangaroo,2
YARRA GLEN,149.0908494,-35.31728648,eastern grey kangaroo,2
MOUNT STROMLO ROAD,149.0088883,-35.32635917,eastern grey kangaroo,2
GLENLOCH INTERCHANGE,149.0824475,-35.28556197,eastern grey kangaroo,2
ATHLLON DRIVE,149.0631704,-35.40831003,eastern grey kangaroo,2
CANBERRA AVENUE,149.1454015,-35.32199192,eastern grey kangaroo,2
,149.2625769,-35.25963159,eastern grey kangaroo,2
CAPITAL CIRCLE,149.1206391,-35.31087538,eastern grey kangaroo,2
MIRRABEI DRIVE,149.1166165,-35.1708947,eastern grey kangaroo,2
QUEEN ELIZABETH TERRACE,149.1343228,-35.2972315,eastern grey kangaroo,2
MONARO HIGHWAY,149.1434868,-35.52491507,eastern grey kangaroo,2
URIARRA ROAD,148.9681149,-35.27046383,eastern grey kangaroo,2
JERRABOMBERRA AVENUE,149.1524419,-35.34151053,eastern grey kangaroo,2
,149.0773881,-35.24847473,eastern grey kangaroo,2
,149.050828,-35.19068158,eastern grey kangaroo,2
MORSHEAD DRIVE,149.1485888,-35.30064202,eastern grey kangaroo,2
HAMBIDGE CRESCENT,149.1298244,-35.4165376,eastern grey kangaroo,2
BARTON HIGHWAY,149.0977339,-35.20383315,eastern grey kangaroo,2
,149.100328,-35.32759065,eastern grey kangaroo,2
MAJURA PARKWAY,149.1759539,-35.2998125,eastern grey kangaroo,2
,149.1328523,-35.20555826,eastern grey kangaroo,2
KRANTZCKE CIRCUIT,149.0954667,-35.19046446,eastern grey kangaroo,2
TILLYARD DRIVE,149.0440191,-35.19203519,eastern grey kangaroo,2
KINGSFORD SMITH DRIVE,149.0394929,-35.22328572,eastern grey kangaroo,2
MARIBYRNONG AVENUE,149.0988397,-35.23172818,eastern grey kangaroo,2
ANZAC PARADE,149.146222,-35.28263102,eastern grey kangaroo,2
ERINDALE DRIVE,149.1061827,-35.4028237,eastern grey kangaroo,2
WESTON PARK ROAD,149.0925007,-35.2941914,eastern grey kangaroo,2
DRAKE-BROCKMAN DRIVE,149.0264316,-35.23986415,,2
FORSTER CRESCENT,149.1215302,-35.30172875,eastern grey kangaroo,2
,149.0745792,-35.3619053,eastern grey kangaroo,2
MELROSE DRIVE,149.0867035,-35.33636598,wallaby,2
BUGDEN AVENUE,149.121592,-35.39682883,eastern grey kangaroo,2
CANBERRA AVENUE,149.1456457,-35.32218091,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1322886,-35.20723239,eastern grey kangaroo,2
,149.1948257,-35.27662943,eastern grey kangaroo,2
HINDMARSH DRIVE,149.1668264,-35.34032518,eastern grey kangaroo,2
,149.1512083,-35.26136118,eastern grey kangaroo,2
THARWA DRIVE,149.0787899,-35.49950853,eastern grey kangaroo,2
CORANDERRK STREET,149.1364361,-35.28403778,eastern grey kangaroo,2
BRERETON STREET,149.1134111,-35.33219262,eastern grey kangaroo,2
MONARO HIGHWAY,149.1291758,-35.45532248,eastern grey kangaroo,2
WELL STATION DRIVE,149.1618816,-35.20745293,eastern grey kangaroo,2
,149.1461902,-35.18544983,eastern grey kangaroo,2
,149.1760359,-35.27827328,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1134147,-35.23699601,eastern grey kangaroo,2
BARTON HIGHWAY,149.1202907,-35.22088908,eastern grey kangaroo,2
MOUNT STROMLO ROAD,149.0033593,-35.3278864,eastern grey kangaroo,2
COULTER DRIVE,149.0559181,-35.26410018,eastern grey kangaroo,2
BARTON HIGHWAY,149.1200715,-35.22094127,wallaby,2
KAMBAH POOL ROAD,149.0506606,-35.37333823,eastern grey kangaroo,2
KINGSFORD SMITH DRIVE,149.0390409,-35.22307453,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.0950477,-35.25408205,eastern grey kangaroo,2
BRACKENREG ROAD,149.0557862,-35.32016293,eastern grey kangaroo,2
MOUNT STROMLO ROAD,149.0127728,-35.32786358,eastern grey kangaroo,2
MAJURA PARKWAY,149.194863,-35.27573393,eastern grey kangaroo,2
BONNEY STREET,149.1405509,-35.26426848,eastern grey kangaroo,2
ANTHONY ROLFE AVENUE,149.1465471,-35.18513464,eastern grey kangaroo,2
COTTER ROAD,149.0549991,-35.32479739,eastern grey kangaroo,2
TELOPEA PARK,149.1399578,-35.31052475,eastern grey kangaroo,2
BARTON HIGHWAY,149.1085591,-35.20987057,eastern grey kangaroo,2
FLINDERS WAY,149.1272178,-35.32876902,eastern grey kangaroo,2
FAIRBAIRN AVENUE,149.1766278,-35.29857895,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0746446,-35.29153882,,2
TUGGERANONG PARKWAY,149.0746437,-35.29153253,eastern grey kangaroo,2
CANBERRA AVENUE,149.1965073,-35.3438588,eastern grey kangaroo,2
MAJURA PARKWAY,149.1893006,-35.25194382,eastern grey kangaroo,2
COLLEGE STREET,149.0848927,-35.24238065,wallaby,2
MAJURA PARKWAY,149.1874389,-35.25272105,eastern grey kangaroo,2
CAPITAL CIRCLE,149.1242511,-35.30497192,eastern grey kangaroo,2
CANBERRA AVENUE,149.1281891,-35.31316179,eastern grey kangaroo,2
DUNROSSIL DRIVE,149.0810509,-35.31171568,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0730261,-35.30214053,eastern grey kangaroo,2
,149.1732369,-35.2832318,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0759295,-35.30778042,eastern grey kangaroo,2
SMITHS ROAD,149.0787596,-35.54144657,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1225366,-35.18874343,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.1309626,-35.21726387,eastern grey kangaroo,2
DRAKEFORD DRIVE,149.0759156,-35.41761124,eastern grey kangaroo,2
TRELOAR CRESCENT,149.1498206,-35.28083572,eastern grey kangaroo,2
,149.1411393,-35.4004429,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0760783,-35.30774147,eastern grey kangaroo,2
ALEXANDRINA DRIVE,149.1115722,-35.29903467,eastern grey kangaroo,2
MONARO HIGHWAY,149.1492875,-35.50397861,eastern grey kangaroo,2
,149.1647052,-35.23836177,eastern grey kangaroo,2
,149.1425649,-35.24795287,eastern grey kangaroo,2
DAVENPORT STREET,149.1455011,-35.25564563,eastern grey kangaroo,2
,149.1432811,-35.24790149,eastern grey kangaroo,2
YAMBA DRIVE,149.0975635,-35.34295783,eastern grey kangaroo,2
KINGSFORD SMITH DRIVE,149.0620354,-35.2025047,wallaroo,2
BARRY DRIVE,149.1133658,-35.2697498,eastern grey kangaroo,2
PARKES WAY,149.1416046,-35.29345158,wallaby,2
,149.16628,-35.20111802,eastern grey kangaroo,2
BARRY DRIVE,149.1275571,-35.27545647,,2
MARANOA STREET,149.0990158,-35.23160345,eastern grey kangaroo,2
,149.1271537,-35.27534872,wallaroo,2
BARTON HIGHWAY,149.0827016,-35.18958965,wallaroo,2
KINGS AVENUE,149.1466405,-35.29972857,eastern grey kangaroo,2
QUEEN ELIZABETH TERRACE,149.133704,-35.2967186,eastern grey kangaroo,2
,149.1507357,-35.27718245,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0657767,-35.33979002,eastern grey kangaroo,2
,149.1691532,-35.23609825,eastern grey kangaroo,2
,149.0456617,-35.2602986,eastern grey kangaroo,2
CANBERRA AVENUE,149.1675646,-35.333837,eastern grey kangaroo,2
DRYANDRA STREET,149.1175586,-35.24637095,eastern grey kangaroo,2
CAPTAIN COOK CRESCENT,149.1347952,-35.32423409,eastern grey kangaroo,2
GUNDAROO DRIVE,149.1108773,-35.19372075,eastern grey kangaroo,2
,149.1075604,-35.39935088,eastern grey kangaroo,2
JACKIE HOWE CRESCENT,149.127223,-35.40374698,eastern grey kangaroo,2
,149.1688481,-35.2512067,wallaby,2
,149.1254104,-35.30003208,eastern grey kangaroo,2
WALDOCK STREET,149.0723002,-35.36494765,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.0690592,-35.33458697,eastern grey kangaroo,2
,149.117415,-35.24587303,eastern grey kangaroo,2
FEDERAL HIGHWAY,149.1455623,-35.2347242,eastern grey kangaroo,2
,149.120254,-35.32681539,eastern grey kangaroo,2
MIRRABEI DRIVE,149.1257435,-35.17873742,eastern grey kangaroo,2
MIRRABEI DRIVE,149.125422,-35.17813871,eastern grey kangaroo,2
SUTTON ROAD,149.2579862,-35.28913463,eastern grey kangaroo,2
,149.1723931,-35.27970617,eastern grey kangaroo,2
,149.0301756,-35.31418428,eastern grey kangaroo,2
,149.1273225,-35.28710958,eastern grey kangaroo,2
,149.0737187,-35.35506404,eastern grey kangaroo,2
,149.073405,-35.17301568,eastern grey kangaroo,2
MATHIESON CRESCENT,149.0553243,-35.24733337,other,2
HINDMARSH DRIVE,149.1136099,-35.34854607,eastern grey kangaroo,2
,149.0899429,-35.36953205,eastern grey kangaroo,2
,149.1184449,-35.20725083,eastern grey kangaroo,2
HEYSEN STREET,149.066592,-35.33339315,eastern grey kangaroo,2
,149.0747883,-35.39724538,eastern grey kangaroo,2
MORSHEAD DRIVE,149.1692342,-35.30238047,eastern grey kangaroo,2
KAMBAH POOL ROAD,149.0457425,-35.37888127,eastern grey kangaroo,2
HANDASYDE STREET,149.1017396,-35.45954258,eastern grey kangaroo,2
MONARO CRESCENT,149.1321462,-35.34170141,eastern grey kangaroo,2
HODGSON CRESCENT,149.082901,-35.36215342,eastern grey kangaroo,2
TUGGERANONG PARKWAY,149.079114,-35.30319702,eastern grey kangaroo,2
OPPERMAN AVENUE,149.0312999,-35.3126042,eastern grey kangaroo,2
MULLIGANS FLAT ROAD,149.1457343,-35.1598591,eastern grey kangaroo,2
GINNINDERRA DRIVE,149.067265,-35.22162675,eastern grey kangaroo,2
ISABELLA DRIVE,149.1331685,-35.41183765,eastern grey kangaroo,2
HEYSEN STREET,149.0687265,-35.33302054,eastern grey kangaroo,2
FIHELLY STREET,149.1223011,-35.4042364,eastern grey kangaroo,2
MAJURA PARKWAY,149.1783288,-35.29754517,eastern grey kangaroo,2
MUGGA WAY,149.120835,-35.32661668,eastern grey kangaroo,2
IRINYILI STREET,149.1391166,-35.15421071,eastern grey kangaroo,2
COTTER ROAD,149.0527392,-35.3269506,eastern grey kangaroo,2
MAJURA PARKWAY,149.184802,-35.27860773,eastern grey kangaroo,2
GINNINDERRA DRIVE,149.0362992,-35.20934368,eastern grey kangaroo,2
,149.0374917,-35.2459009,eastern grey kangaroo,2
HUDDY STREET,149.149212,-35.16760425,eastern grey kangaroo,2
URIARRA ROAD,149.0018821,-35.29591995,eastern grey kangaroo,2
,149.1239074,-35.35834823,eastern grey kangaroo,2
URIARRA ROAD,148.9981951,-35.29411622,eastern grey kangaroo,2
HINDMARSH DRIVE,149.0800574,-35.34814575,eastern grey kangaroo,2
,149.0845447,-35.46008742,other,2
LEXCEN AVENUE,149.1030841,-35.18900795,eastern grey kangaroo,2
,149.1081217,-35.4318424,eastern grey kangaroo,2
,149.0835468,-35.1851382,eastern grey kangaroo,2
PIALLIGO AVENUE,149.2266339,-35.32736006,eastern grey kangaroo,2
HINDMARSH DRIVE,149.100508,-35.34985862,eastern grey kangaroo,2
,149.1017037,-35.34890493,eastern grey kangaroo,2
MACKENNAL STREET,149.1214389,-35.24829695,eastern grey kangaroo,2
NARRABUNDAH LANE,149.1553327,-35.34921155,eastern grey kangaroo,2
,149.1493041,-35.27654668,eastern grey kangaroo,2
DRAKEFORD DRIVE,149.0746638,-35.40185097,eastern grey kangaroo,2
,149.0910482,-35.464844,eastern grey kangaroo,2
,149.0733497,-35.27220187,eastern grey kangaroo,2
,149.1181236,-35.41162598,eastern grey kangaroo,2
LAMBRIGG STREET,149.102128,-35.3764665,eastern grey kangaroo,2
YASS ROAD,149.2406861,-35.33560999,eastern grey kangaroo,2
,149.1232048,-35.1520273,eastern grey kangaroo,2
,149.0624898,-35.3719511,other,2
GUNGAHLIN DRIVE,149.1171625,-35.24010261,eastern grey kangaroo,2
GUNGAHLIN DRIVE,149.119914,-35.1867594,eastern grey kangaroo,2
GUNDAROO DRIVE,149.1097779,-35.19475775,eastern grey kangaroo,2
,149.1359616,-35.33614893,eastern grey kangaroo,2
MAHON PLACE,149.0988714,-35.33590472,eastern grey kangaroo,2
,149.0127134,-35.20008132,eastern grey kangaroo,2
